Amp training started. 2016-02-26T18:37:25

Local environment descriptor: Behler
Regression: NeuralNetwork

Parallel processing over 16 cores.

Training on 1021 images.
Hashing images...
 1021 unique images after hashing.
 ...hashing completed. 0.0 min.
2 unique elements included: Cu, Pd
Symmetry functions for each element:
 Pd: 20
 Cu: 20
Hidden-layer structure:
 Pd: [2, 7]
 Cu: [2, 7]
Initializing with random weights.
Initializing with random scalings.
Calculating atomic fingerprints...
No saved fingerprint file found.
 Calculating 1021 of 1021 fingerprints (0 exist in file).
  Processor 0 calculations stored in file /tmp/fp-XIfIFb.db.
  Processor 1 calculations stored in file /tmp/fp-YZfsRQ.db.
  Processor 2 calculations stored in file /tmp/fp-aXBdZY.db.
  Processor 3 calculations stored in file /tmp/fp-mtmvV0.db.
  Processor 4 calculations stored in file /tmp/fp-7EElDw.db.
  Processor 5 calculations stored in file /tmp/fp-wIGv9O.db.
  Processor 6 calculations stored in file /tmp/fp-o8X4Xf.db.
  Processor 7 calculations stored in file /tmp/fp-3n5a_r.db.
  Processor 8 calculations stored in file /tmp/fp-0Ik0gQ.db.
  Processor 9 calculations stored in file /tmp/fp-Pzn2e9.db.
  Processor 10 calculations stored in file /tmp/fp-aoJej4.db.
  Processor 11 calculations stored in file /tmp/fp-kAIOPx.db.
  Processor 12 calculations stored in file /tmp/fp-EP6tnM.db.
  Processor 13 calculations stored in file /tmp/fp-O5L8HC.db.
  Processor 14 calculations stored in file /tmp/fp-M6RyKQ.db.
  Processor 15 calculations stored in file /tmp/fp-lJQqdQ.db.
 Calculated 1021 new images. 0.5 min.
 Reading calculated fingerprints...
 ...child fingerprints read and saved to ./fingerprints.db. 0.4 min.
 ...all fingerprint operations complete. 0.9 min.
Re-shaping images data to send to fortran90...
 ...data re-shaped. 0.0 min.

Starting global search...
Simulated annealing started. 
step   temp newcost newlogp oldlogp pratio   rand accpt?(%)
  741        2016-02-26T18:56:07  7.492e-03    2.709e-03
  742        2016-02-26T18:56:08  7.492e-03    2.709e-03
  743        2016-02-26T18:56:08  7.491e-03    2.709e-03
  744        2016-02-26T18:56:09  7.490e-03    2.708e-03
  745        2016-02-26T18:56:10  7.488e-03    2.708e-03
  746        2016-02-26T18:56:10  7.486e-03    2.708e-03
  747        2016-02-26T18:56:11  7.485e-03    2.708e-03
  748        2016-02-26T18:56:12  7.483e-03    2.707e-03
  749        2016-02-26T18:56:12  7.481e-03    2.707e-03
  750        2016-02-26T18:56:13  7.480e-03    2.707e-03
  751        2016-02-26T18:56:13  7.480e-03    2.707e-03
  752        2016-02-26T18:56:14  7.479e-03    2.707e-03
  753        2016-02-26T18:56:14  7.478e-03    2.706e-03
  754        2016-02-26T18:56:15  7.475e-03    2.706e-03
  755        2016-02-26T18:56:16  7.472e-03    2.705e-03
  756        2016-02-26T18:56:16  7.467e-03    2.704e-03
  757        2016-02-26T18:56:17  7.463e-03    2.704e-03
  758        2016-02-26T18:56:17  7.471e-03    2.705e-03
  759        2016-02-26T18:56:18  7.461e-03    2.703e-03
  760        2016-02-26T18:56:18  7.459e-03    2.703e-03
  761        2016-02-26T18:56:19  7.458e-03    2.703e-03
  762        2016-02-26T18:56:19  7.457e-03    2.703e-03
  763        2016-02-26T18:56:20  7.456e-03    2.702e-03
  764        2016-02-26T18:56:21  7.455e-03    2.702e-03
  765        2016-02-26T18:56:21  7.454e-03    2.702e-03
  766        2016-02-26T18:56:22  7.453e-03    2.702e-03
  767        2016-02-26T18:56:22  7.451e-03    2.701e-03
  768        2016-02-26T18:56:23  7.451e-03    2.701e-03
  769        2016-02-26T18:56:24  7.450e-03    2.701e-03
  770        2016-02-26T18:56:24  7.448e-03    2.701e-03
  771        2016-02-26T18:56:25  7.445e-03    2.700e-03
  772        2016-02-26T18:56:25  7.442e-03    2.700e-03
  773        2016-02-26T18:56:26  7.449e-03    2.701e-03
  774        2016-02-26T18:56:27  7.440e-03    2.699e-03
  775        2016-02-26T18:56:27  7.439e-03    2.699e-03
  776        2016-02-26T18:56:29  7.439e-03    2.699e-03
  777        2016-02-26T18:56:30  7.436e-03    2.699e-03
  778        2016-02-26T18:56:30  7.433e-03    2.698e-03
  779        2016-02-26T18:56:31  7.431e-03    2.698e-03
  780        2016-02-26T18:56:32  7.428e-03    2.697e-03
  781        2016-02-26T18:56:32  7.424e-03    2.697e-03
  782        2016-02-26T18:56:33  7.420e-03    2.696e-03
  783        2016-02-26T18:56:33  7.417e-03    2.695e-03
  784        2016-02-26T18:56:34  7.416e-03    2.695e-03
  785        2016-02-26T18:56:35  7.414e-03    2.695e-03
  786        2016-02-26T18:56:35  7.413e-03    2.694e-03
  787        2016-02-26T18:56:36  7.411e-03    2.694e-03
  788        2016-02-26T18:56:36  7.410e-03    2.694e-03
  789        2016-02-26T18:56:37  7.407e-03    2.693e-03
  790        2016-02-26T18:56:37  7.403e-03    2.693e-03
  791        2016-02-26T18:56:38  7.404e-03    2.693e-03
  792        2016-02-26T18:56:38  7.403e-03    2.693e-03
  793        2016-02-26T18:56:39  7.421e-03    2.696e-03
  794        2016-02-26T18:56:40  7.402e-03    2.693e-03
  795        2016-02-26T18:56:40  7.400e-03    2.692e-03
  796        2016-02-26T18:56:41  7.396e-03    2.691e-03
  797        2016-02-26T18:56:41  7.386e-03    2.690e-03
  798        2016-02-26T18:56:42  7.380e-03    2.688e-03
  799        2016-02-26T18:56:42  7.372e-03    2.687e-03
Saving checkpoint data.
  800        2016-02-26T18:56:43  7.372e-03    2.687e-03
  801        2016-02-26T18:56:43  7.369e-03    2.687e-03
  802        2016-02-26T18:56:44  7.366e-03    2.686e-03
  803        2016-02-26T18:56:44  7.364e-03    2.686e-03
  804        2016-02-26T18:56:45  7.362e-03    2.685e-03
  805        2016-02-26T18:56:46  7.360e-03    2.685e-03
  806        2016-02-26T18:56:46  7.360e-03    2.685e-03
  807        2016-02-26T18:56:47  7.359e-03    2.685e-03
  808        2016-02-26T18:56:47  7.357e-03    2.684e-03
  809        2016-02-26T18:56:48  7.356e-03    2.684e-03
  810        2016-02-26T18:56:49  7.354e-03    2.684e-03
  811        2016-02-26T18:56:49  7.351e-03    2.683e-03
  812        2016-02-26T18:56:50  7.348e-03    2.683e-03
  813        2016-02-26T18:56:50  7.345e-03    2.682e-03
  814        2016-02-26T18:56:51  7.342e-03    2.682e-03
  815        2016-02-26T18:56:51  7.340e-03    2.681e-03
  816        2016-02-26T18:56:52  7.339e-03    2.681e-03
  817        2016-02-26T18:56:52  7.339e-03    2.681e-03
  818        2016-02-26T18:56:53  7.338e-03    2.681e-03
  819        2016-02-26T18:56:53  7.337e-03    2.681e-03
  820        2016-02-26T18:56:54  7.335e-03    2.680e-03
  821        2016-02-26T18:56:54  7.333e-03    2.680e-03
  822        2016-02-26T18:56:55  7.331e-03    2.680e-03
  823        2016-02-26T18:56:56  7.331e-03    2.680e-03
  824        2016-02-26T18:56:56  7.330e-03    2.679e-03
  825        2016-02-26T18:56:57  7.329e-03    2.679e-03
  826        2016-02-26T18:56:58  7.328e-03    2.679e-03
  827        2016-02-26T18:56:58  7.328e-03    2.679e-03
  828        2016-02-26T18:56:59  7.328e-03    2.679e-03
  829        2016-02-26T18:56:59  7.327e-03    2.679e-03
  830        2016-02-26T18:57:00  7.326e-03    2.679e-03
  831        2016-02-26T18:57:01  7.325e-03    2.678e-03
  832        2016-02-26T18:57:01  7.323e-03    2.678e-03
  833        2016-02-26T18:57:02  7.321e-03    2.678e-03
  834        2016-02-26T18:57:02  7.318e-03    2.677e-03
  835        2016-02-26T18:57:03  7.316e-03    2.677e-03
  836        2016-02-26T18:57:03  7.313e-03    2.676e-03
  837        2016-02-26T18:57:04  7.312e-03    2.676e-03
  838        2016-02-26T18:57:05  7.311e-03    2.676e-03
  839        2016-02-26T18:57:05  7.310e-03    2.676e-03
  840        2016-02-26T18:57:06  7.309e-03    2.676e-03
  841        2016-02-26T18:57:06  7.309e-03    2.676e-03
  842        2016-02-26T18:57:07  7.308e-03    2.675e-03
  843        2016-02-26T18:57:07  7.306e-03    2.675e-03
  844        2016-02-26T18:57:08  7.302e-03    2.674e-03
  845        2016-02-26T18:57:08  7.296e-03    2.673e-03
  846        2016-02-26T18:57:09  7.288e-03    2.672e-03
  847        2016-02-26T18:57:10  7.290e-03    2.672e-03
  848        2016-02-26T18:57:10  7.285e-03    2.671e-03
  849        2016-02-26T18:57:11  7.282e-03    2.671e-03
  850        2016-02-26T18:57:11  7.281e-03    2.671e-03
  851        2016-02-26T18:57:12  7.280e-03    2.670e-03
  852        2016-02-26T18:57:13  7.279e-03    2.670e-03
  853        2016-02-26T18:57:13  7.278e-03    2.670e-03
  854        2016-02-26T18:57:14  7.277e-03    2.670e-03
  855        2016-02-26T18:57:14  7.275e-03    2.669e-03
  856        2016-02-26T18:57:15  7.273e-03    2.669e-03
  857        2016-02-26T18:57:16  7.270e-03    2.668e-03
  858        2016-02-26T18:57:16  7.268e-03    2.668e-03
  859        2016-02-26T18:57:17  7.264e-03    2.667e-03
  860        2016-02-26T18:57:18  7.260e-03    2.666e-03
  861        2016-02-26T18:57:18  7.256e-03    2.666e-03
  862        2016-02-26T18:57:19  7.253e-03    2.665e-03
  863        2016-02-26T18:57:20  7.249e-03    2.665e-03
  864        2016-02-26T18:57:20  7.243e-03    2.663e-03
  865        2016-02-26T18:57:21  7.233e-03    2.662e-03
  866        2016-02-26T18:57:22  7.217e-03    2.659e-03
  867        2016-02-26T18:57:22  7.213e-03    2.658e-03
  868        2016-02-26T18:57:23  7.208e-03    2.657e-03
  869        2016-02-26T18:57:24  7.198e-03    2.655e-03
  870        2016-02-26T18:57:24  7.195e-03    2.655e-03
  871        2016-02-26T18:57:25  7.192e-03    2.654e-03
  872        2016-02-26T18:57:25  7.185e-03    2.653e-03
  873        2016-02-26T18:57:26  7.184e-03    2.653e-03
  874        2016-02-26T18:57:26  7.182e-03    2.652e-03
  875        2016-02-26T18:57:27  7.182e-03    2.652e-03
  876        2016-02-26T18:57:27  7.181e-03    2.652e-03
  877        2016-02-26T18:57:28  7.180e-03    2.652e-03
  878        2016-02-26T18:57:29  7.179e-03    2.652e-03
  879        2016-02-26T18:57:29  7.178e-03    2.651e-03
  880        2016-02-26T18:57:30  7.177e-03    2.651e-03
  881        2016-02-26T18:57:31  7.176e-03    2.651e-03
  882        2016-02-26T18:57:31  7.175e-03    2.651e-03
  883        2016-02-26T18:57:32  7.175e-03    2.651e-03
  884        2016-02-26T18:57:32  7.174e-03    2.651e-03
  885        2016-02-26T18:57:33  7.174e-03    2.651e-03
  886        2016-02-26T18:57:33  7.173e-03    2.651e-03
  887        2016-02-26T18:57:34  7.172e-03    2.650e-03
  888        2016-02-26T18:57:34  7.171e-03    2.650e-03
  889        2016-02-26T18:57:35  7.171e-03    2.650e-03
  890        2016-02-26T18:57:35  7.170e-03    2.650e-03
  891        2016-02-26T18:57:36  7.169e-03    2.650e-03
  892        2016-02-26T18:57:37  7.168e-03    2.650e-03
  893        2016-02-26T18:57:37  7.167e-03    2.650e-03
  894        2016-02-26T18:57:38  7.167e-03    2.649e-03
  895        2016-02-26T18:57:38  7.166e-03    2.649e-03
  896        2016-02-26T18:57:39  7.166e-03    2.649e-03
  897        2016-02-26T18:57:40  7.165e-03    2.649e-03
  898        2016-02-26T18:57:40  7.165e-03    2.649e-03
  899        2016-02-26T18:57:41  7.164e-03    2.649e-03
Saving checkpoint data.
  900        2016-02-26T18:57:42  7.163e-03    2.649e-03
  901        2016-02-26T18:57:42  7.163e-03    2.649e-03
  902        2016-02-26T18:57:43  7.162e-03    2.649e-03
  903        2016-02-26T18:57:44  7.161e-03    2.648e-03
  904        2016-02-26T18:57:44  7.160e-03    2.648e-03
  905        2016-02-26T18:57:45  7.159e-03    2.648e-03
  906        2016-02-26T18:57:45  7.158e-03    2.648e-03
  907        2016-02-26T18:57:46  7.156e-03    2.647e-03
  908        2016-02-26T18:57:47  7.154e-03    2.647e-03
  909        2016-02-26T18:57:47  7.165e-03    2.649e-03
  910        2016-02-26T18:57:48  7.153e-03    2.647e-03
  911        2016-02-26T18:57:48  7.151e-03    2.647e-03
  912        2016-02-26T18:57:49  7.150e-03    2.646e-03
  913        2016-02-26T18:57:49  7.148e-03    2.646e-03
  914        2016-02-26T18:57:50  7.147e-03    2.646e-03
  915        2016-02-26T18:57:50  7.145e-03    2.645e-03
  916        2016-02-26T18:57:51  7.143e-03    2.645e-03
  917        2016-02-26T18:57:52  7.140e-03    2.645e-03
  918        2016-02-26T18:57:52  7.139e-03    2.644e-03
  919        2016-02-26T18:57:53  7.137e-03    2.644e-03
  920        2016-02-26T18:57:53  7.134e-03    2.643e-03
  921        2016-02-26T18:57:54  7.133e-03    2.643e-03
  922        2016-02-26T18:57:54  7.131e-03    2.643e-03
  923        2016-02-26T18:57:55  7.128e-03    2.642e-03
  924        2016-02-26T18:57:55  7.126e-03    2.642e-03
  925        2016-02-26T18:57:56  7.124e-03    2.641e-03
  926        2016-02-26T18:57:56  7.121e-03    2.641e-03
  927        2016-02-26T18:57:57  7.118e-03    2.640e-03
  928        2016-02-26T18:57:58  7.114e-03    2.640e-03
  929        2016-02-26T18:57:58  7.109e-03    2.639e-03
  930        2016-02-26T18:57:59  7.105e-03    2.638e-03
  931        2016-02-26T18:57:59  7.098e-03    2.637e-03
  932        2016-02-26T18:58:00  7.088e-03    2.635e-03
  933        2016-02-26T18:58:01  7.081e-03    2.634e-03
  934        2016-02-26T18:58:01  7.077e-03    2.633e-03
  935        2016-02-26T18:58:02  7.072e-03    2.632e-03
  936        2016-02-26T18:58:02  7.067e-03    2.631e-03
  937        2016-02-26T18:58:03  7.065e-03    2.630e-03
  938        2016-02-26T18:58:04  7.063e-03    2.630e-03
  939        2016-02-26T18:58:04  7.061e-03    2.630e-03
  940        2016-02-26T18:58:05  7.057e-03    2.629e-03
  941        2016-02-26T18:58:05  7.052e-03    2.628e-03
  942        2016-02-26T18:58:06  7.043e-03    2.627e-03
  943        2016-02-26T18:58:06  7.041e-03    2.626e-03
  944        2016-02-26T18:58:07  7.037e-03    2.625e-03
  945        2016-02-26T18:58:08  7.033e-03    2.624e-03
  946        2016-02-26T18:58:08  7.027e-03    2.623e-03
  947        2016-02-26T18:58:09  7.024e-03    2.623e-03
  948        2016-02-26T18:58:09  7.023e-03    2.623e-03
  949        2016-02-26T18:58:10  7.017e-03    2.622e-03
  950        2016-02-26T18:58:11  7.015e-03    2.621e-03
  951        2016-02-26T18:58:11  7.012e-03    2.621e-03
  952        2016-02-26T18:58:12  7.009e-03    2.620e-03
  953        2016-02-26T18:58:13  7.007e-03    2.620e-03
  954        2016-02-26T18:58:13  7.006e-03    2.620e-03
  955        2016-02-26T18:58:14  7.004e-03    2.619e-03
  956        2016-02-26T18:58:15  7.003e-03    2.619e-03
  957        2016-02-26T18:58:15  7.001e-03    2.619e-03
  958        2016-02-26T18:58:16  7.000e-03    2.618e-03
  959        2016-02-26T18:58:16  6.999e-03    2.618e-03
  960        2016-02-26T18:58:17  6.998e-03    2.618e-03
  961        2016-02-26T18:58:18  6.997e-03    2.618e-03
  962        2016-02-26T18:58:18  6.996e-03    2.618e-03
  963        2016-02-26T18:58:19  6.993e-03    2.617e-03
  964        2016-02-26T18:58:20  6.990e-03    2.617e-03
  965        2016-02-26T18:58:20  6.986e-03    2.616e-03
  966        2016-02-26T18:58:21  6.982e-03    2.615e-03
  967        2016-02-26T18:58:22  6.978e-03    2.614e-03
  968        2016-02-26T18:58:22  6.976e-03    2.614e-03
  969        2016-02-26T18:58:23  6.973e-03    2.613e-03
  970        2016-02-26T18:58:23  6.971e-03    2.613e-03
  971        2016-02-26T18:58:24  6.968e-03    2.612e-03
  972        2016-02-26T18:58:25  6.964e-03    2.612e-03
  973        2016-02-26T18:58:25  6.960e-03    2.611e-03
  974        2016-02-26T18:58:26  6.959e-03    2.611e-03
  975        2016-02-26T18:58:26  6.957e-03    2.610e-03
  976        2016-02-26T18:58:27  6.954e-03    2.610e-03
  977        2016-02-26T18:58:28  6.949e-03    2.609e-03
  978        2016-02-26T18:58:28  6.945e-03    2.608e-03
  979        2016-02-26T18:58:29  6.939e-03    2.607e-03
  980        2016-02-26T18:58:29  6.931e-03    2.605e-03
  981        2016-02-26T18:58:30  6.931e-03    2.605e-03
  982        2016-02-26T18:58:30  6.927e-03    2.605e-03
  983        2016-02-26T18:58:31  6.921e-03    2.604e-03
  984        2016-02-26T18:58:31  6.918e-03    2.603e-03
  985        2016-02-26T18:58:32  6.915e-03    2.602e-03
  986        2016-02-26T18:58:32  6.914e-03    2.602e-03
  987        2016-02-26T18:58:33  6.912e-03    2.602e-03
  988        2016-02-26T18:58:33  6.910e-03    2.602e-03
  989        2016-02-26T18:58:34  6.909e-03    2.601e-03
  990        2016-02-26T18:58:35  6.908e-03    2.601e-03
  991        2016-02-26T18:58:35  6.906e-03    2.601e-03
  992        2016-02-26T18:58:36  6.904e-03    2.600e-03
  993        2016-02-26T18:58:36  6.902e-03    2.600e-03
  994        2016-02-26T18:58:37  6.899e-03    2.599e-03
  995        2016-02-26T18:58:37  6.901e-03    2.600e-03
  996        2016-02-26T18:58:38  6.898e-03    2.599e-03
  997        2016-02-26T18:58:39  6.897e-03    2.599e-03
  998        2016-02-26T18:58:39  6.895e-03    2.599e-03
  999        2016-02-26T18:58:40  6.894e-03    2.598e-03
Saving checkpoint data.
 1000        2016-02-26T18:58:40  6.891e-03    2.598e-03
 1001        2016-02-26T18:58:41  6.890e-03    2.598e-03
 1002        2016-02-26T18:58:41  6.889e-03    2.598e-03
 1003        2016-02-26T18:58:42  6.889e-03    2.597e-03
 1004        2016-02-26T18:58:42  6.887e-03    2.597e-03
 1005        2016-02-26T18:58:43  6.886e-03    2.597e-03
 1006        2016-02-26T18:58:44  6.885e-03    2.597e-03
 1007        2016-02-26T18:58:44  6.885e-03    2.597e-03
 1008        2016-02-26T18:58:45  6.884e-03    2.597e-03
 1009        2016-02-26T18:58:46  6.884e-03    2.597e-03
 1010        2016-02-26T18:58:46  6.883e-03    2.596e-03
 1011        2016-02-26T18:58:47  6.882e-03    2.596e-03
 1012        2016-02-26T18:58:47  6.881e-03    2.596e-03
 1013        2016-02-26T18:58:48  6.878e-03    2.596e-03
 1014        2016-02-26T18:58:48  6.875e-03    2.595e-03
 1015        2016-02-26T18:58:49  6.871e-03    2.594e-03
 1016        2016-02-26T18:58:50  6.868e-03    2.594e-03
 1017        2016-02-26T18:58:50  6.873e-03    2.595e-03
 1018        2016-02-26T18:58:51  6.866e-03    2.593e-03
 1019        2016-02-26T18:58:51  6.863e-03    2.593e-03
 1020        2016-02-26T18:58:52  6.860e-03    2.592e-03
 1021        2016-02-26T18:58:52  6.855e-03    2.591e-03
 1022        2016-02-26T18:58:53  6.854e-03    2.591e-03
 1023        2016-02-26T18:58:53  6.852e-03    2.591e-03
 1024        2016-02-26T18:58:54  6.849e-03    2.590e-03
 1025        2016-02-26T18:58:55  6.848e-03    2.590e-03
 1026        2016-02-26T18:58:55  6.846e-03    2.589e-03
 1027        2016-02-26T18:58:56  6.843e-03    2.589e-03
 1028        2016-02-26T18:58:56  6.841e-03    2.589e-03
 1029        2016-02-26T18:58:57  6.839e-03    2.588e-03
 1030        2016-02-26T18:58:58  6.840e-03    2.588e-03
 1031        2016-02-26T18:58:58  6.839e-03    2.588e-03
 1032        2016-02-26T18:58:59  6.837e-03    2.588e-03
 1033        2016-02-26T18:58:59  6.835e-03    2.587e-03
 1034        2016-02-26T18:59:00  6.833e-03    2.587e-03
 1035        2016-02-26T18:59:01  6.828e-03    2.586e-03
 1036        2016-02-26T18:59:01  6.822e-03    2.585e-03
 1037        2016-02-26T18:59:02  6.818e-03    2.584e-03
 1038        2016-02-26T18:59:03  6.817e-03    2.584e-03
 1039        2016-02-26T18:59:03  6.816e-03    2.584e-03
 1040        2016-02-26T18:59:04  6.812e-03    2.583e-03
 1041        2016-02-26T18:59:04  6.808e-03    2.582e-03
 1042        2016-02-26T18:59:05  6.803e-03    2.581e-03
 1043        2016-02-26T18:59:06  6.802e-03    2.581e-03
 1044        2016-02-26T18:59:06  6.800e-03    2.581e-03
 1045        2016-02-26T18:59:07  6.796e-03    2.580e-03
 1046        2016-02-26T18:59:07  6.789e-03    2.579e-03
 1047        2016-02-26T18:59:08  6.782e-03    2.577e-03
 1048        2016-02-26T18:59:09  6.784e-03    2.578e-03
 1049        2016-02-26T18:59:09  6.777e-03    2.576e-03
 1050        2016-02-26T18:59:10  6.771e-03    2.575e-03
 1051        2016-02-26T18:59:10  6.768e-03    2.575e-03
 1052        2016-02-26T18:59:11  6.764e-03    2.574e-03
 1053        2016-02-26T18:59:11  6.761e-03    2.573e-03
 1054        2016-02-26T18:59:12  6.757e-03    2.572e-03
 1055        2016-02-26T18:59:13  6.752e-03    2.572e-03
 1056        2016-02-26T18:59:13  6.747e-03    2.571e-03
 1057        2016-02-26T18:59:14  6.742e-03    2.570e-03
 1058        2016-02-26T18:59:15  6.735e-03    2.568e-03
 1059        2016-02-26T18:59:15  6.731e-03    2.568e-03
 1060        2016-02-26T18:59:16  6.728e-03    2.567e-03
 1061        2016-02-26T18:59:16  6.723e-03    2.566e-03
 1062        2016-02-26T18:59:17  6.713e-03    2.564e-03
 1063        2016-02-26T18:59:18  6.778e-03    2.577e-03
 1064        2016-02-26T18:59:18  6.712e-03    2.564e-03
 1065        2016-02-26T18:59:19  6.710e-03    2.563e-03
 1066        2016-02-26T18:59:19  6.705e-03    2.563e-03
 1067        2016-02-26T18:59:20  6.697e-03    2.561e-03
 1068        2016-02-26T18:59:20  6.691e-03    2.560e-03
 1069        2016-02-26T18:59:21  6.688e-03    2.559e-03
 1070        2016-02-26T18:59:22  6.686e-03    2.559e-03
 1071        2016-02-26T18:59:22  6.685e-03    2.559e-03
 1072        2016-02-26T18:59:23  6.684e-03    2.559e-03
 1073        2016-02-26T18:59:23  6.683e-03    2.558e-03
 1074        2016-02-26T18:59:24  6.682e-03    2.558e-03
 1075        2016-02-26T18:59:24  6.681e-03    2.558e-03
 1076        2016-02-26T18:59:25  6.679e-03    2.558e-03
 1077        2016-02-26T18:59:26  6.676e-03    2.557e-03
 1078        2016-02-26T18:59:26  6.675e-03    2.557e-03
 1079        2016-02-26T18:59:27  6.674e-03    2.557e-03
 1080        2016-02-26T18:59:27  6.673e-03    2.556e-03
 1081        2016-02-26T18:59:28  6.672e-03    2.556e-03
 1082        2016-02-26T18:59:29  6.671e-03    2.556e-03
 1083        2016-02-26T18:59:29  6.671e-03    2.556e-03
 1084        2016-02-26T18:59:30  6.670e-03    2.556e-03
 1085        2016-02-26T18:59:31  6.670e-03    2.556e-03
 1086        2016-02-26T18:59:31  6.669e-03    2.556e-03
 1087        2016-02-26T18:59:32  6.668e-03    2.556e-03
 1088        2016-02-26T18:59:32  6.668e-03    2.555e-03
 1089        2016-02-26T18:59:33  6.667e-03    2.555e-03
 1090        2016-02-26T18:59:33  6.666e-03    2.555e-03
 1091        2016-02-26T18:59:34  6.666e-03    2.555e-03
 1092        2016-02-26T18:59:35  6.665e-03    2.555e-03
 1093        2016-02-26T18:59:35  6.663e-03    2.555e-03
 1094        2016-02-26T18:59:36  6.662e-03    2.554e-03
 1095        2016-02-26T18:59:36  6.660e-03    2.554e-03
 1096        2016-02-26T18:59:37  6.658e-03    2.554e-03
 1097        2016-02-26T18:59:38  6.653e-03    2.553e-03
 1098        2016-02-26T18:59:38  6.646e-03    2.551e-03
 1099        2016-02-26T18:59:39  6.637e-03    2.550e-03
Saving checkpoint data.
 1100        2016-02-26T18:59:40  6.625e-03    2.547e-03
 1101        2016-02-26T18:59:41  6.615e-03    2.545e-03
 1102        2016-02-26T18:59:41  6.616e-03    2.545e-03
 1103        2016-02-26T18:59:42  6.609e-03    2.544e-03
 1104        2016-02-26T18:59:42  6.602e-03    2.543e-03
 1105        2016-02-26T18:59:43  6.593e-03    2.541e-03
 1106        2016-02-26T18:59:44  6.583e-03    2.539e-03
 1107        2016-02-26T18:59:44  6.573e-03    2.537e-03
 1108        2016-02-26T18:59:45  6.564e-03    2.535e-03
 1109        2016-02-26T18:59:45  6.556e-03    2.534e-03
 1110        2016-02-26T18:59:46  6.553e-03    2.533e-03
 1111        2016-02-26T18:59:46  6.550e-03    2.533e-03
 1112        2016-02-26T18:59:47  6.546e-03    2.532e-03
 1113        2016-02-26T18:59:47  6.545e-03    2.532e-03
 1114        2016-02-26T18:59:48  6.543e-03    2.531e-03
 1115        2016-02-26T18:59:49  6.541e-03    2.531e-03
 1116        2016-02-26T18:59:49  6.539e-03    2.531e-03
 1117        2016-02-26T18:59:50  6.538e-03    2.530e-03
 1118        2016-02-26T18:59:50  6.536e-03    2.530e-03
 1119        2016-02-26T18:59:51  6.534e-03    2.530e-03
 1120        2016-02-26T18:59:52  6.532e-03    2.529e-03
 1121        2016-02-26T18:59:52  6.529e-03    2.529e-03
 1122        2016-02-26T18:59:53  6.528e-03    2.529e-03
 1123        2016-02-26T18:59:53  6.528e-03    2.529e-03
 1124        2016-02-26T18:59:54  6.526e-03    2.528e-03
 1125        2016-02-26T18:59:54  6.525e-03    2.528e-03
 1126        2016-02-26T18:59:55  6.524e-03    2.528e-03
 1127        2016-02-26T18:59:56  6.523e-03    2.528e-03
 1128        2016-02-26T18:59:56  6.522e-03    2.527e-03
 1129        2016-02-26T18:59:57  6.521e-03    2.527e-03
 1130        2016-02-26T18:59:58  6.519e-03    2.527e-03
 1131        2016-02-26T18:59:58  6.518e-03    2.527e-03
 1132        2016-02-26T18:59:59  6.517e-03    2.527e-03
 1133        2016-02-26T18:59:59  6.516e-03    2.526e-03
 1134        2016-02-26T19:00:00  6.516e-03    2.526e-03
 1135        2016-02-26T19:00:00  6.515e-03    2.526e-03
 1136        2016-02-26T19:00:01  6.515e-03    2.526e-03
 1137        2016-02-26T19:00:02  6.514e-03    2.526e-03
 1138        2016-02-26T19:00:02  6.514e-03    2.526e-03
 1139        2016-02-26T19:00:03  6.513e-03    2.526e-03
 1140        2016-02-26T19:00:03  6.512e-03    2.526e-03
 1141        2016-02-26T19:00:04  6.512e-03    2.525e-03
 1142        2016-02-26T19:00:04  6.511e-03    2.525e-03
 1143        2016-02-26T19:00:05  6.510e-03    2.525e-03
 1144        2016-02-26T19:00:06  6.510e-03    2.525e-03
 1145        2016-02-26T19:00:06  6.509e-03    2.525e-03
 1146        2016-02-26T19:00:07  6.508e-03    2.525e-03
 1147        2016-02-26T19:00:08  6.507e-03    2.525e-03
 1148        2016-02-26T19:00:08  6.506e-03    2.524e-03
 1149        2016-02-26T19:00:09  6.505e-03    2.524e-03
 1150        2016-02-26T19:00:09  6.502e-03    2.524e-03
 1151        2016-02-26T19:00:10  6.498e-03    2.523e-03
 1152        2016-02-26T19:00:11  6.492e-03    2.522e-03
 1153        2016-02-26T19:00:11  6.483e-03    2.520e-03
 1154        2016-02-26T19:00:12  6.473e-03    2.518e-03
 1155        2016-02-26T19:00:13  6.461e-03    2.516e-03
 1156        2016-02-26T19:00:13  6.449e-03    2.513e-03
 1157        2016-02-26T19:00:14  6.454e-03    2.514e-03
 1158        2016-02-26T19:00:14  6.445e-03    2.513e-03
 1159        2016-02-26T19:00:15  6.441e-03    2.512e-03
 1160        2016-02-26T19:00:16  6.437e-03    2.511e-03
 1161        2016-02-26T19:00:16  6.434e-03    2.510e-03
 1162        2016-02-26T19:00:17  6.430e-03    2.510e-03
 1163        2016-02-26T19:00:17  6.433e-03    2.510e-03
 1164        2016-02-26T19:00:18  6.428e-03    2.509e-03
 1165        2016-02-26T19:00:18  6.427e-03    2.509e-03
 1166        2016-02-26T19:00:19  6.425e-03    2.509e-03
 1167        2016-02-26T19:00:20  6.423e-03    2.508e-03
