Amp training started. 2016-02-26T18:37:29

Local environment descriptor: Behler
Regression: NeuralNetwork

Parallel processing over 16 cores.

Training on 1021 images.
Hashing images...
 1021 unique images after hashing.
 ...hashing completed. 0.0 min.
2 unique elements included: Cu, Pd
Symmetry functions for each element:
 Pd: 20
 Cu: 20
Hidden-layer structure:
 Pd: [2, 8]
 Cu: [2, 8]
Initializing with random weights.
Initializing with random scalings.
Calculating atomic fingerprints...
No saved fingerprint file found.
 Calculating 1021 of 1021 fingerprints (0 exist in file).
  Processor 0 calculations stored in file /tmp/fp-NlUCIX.db.
  Processor 1 calculations stored in file /tmp/fp-bLUWLf.db.
  Processor 2 calculations stored in file /tmp/fp-7QWnCG.db.
  Processor 3 calculations stored in file /tmp/fp-w4tZtG.db.
  Processor 4 calculations stored in file /tmp/fp-n5K1_O.db.
  Processor 5 calculations stored in file /tmp/fp-uKPt73.db.
  Processor 6 calculations stored in file /tmp/fp-4MD7oT.db.
  Processor 7 calculations stored in file /tmp/fp-Bfte5d.db.
  Processor 8 calculations stored in file /tmp/fp-ks9Xsf.db.
  Processor 9 calculations stored in file /tmp/fp-dHBEFD.db.
  Processor 10 calculations stored in file /tmp/fp-9KsbPw.db.
  Processor 11 calculations stored in file /tmp/fp-q2xK_3.db.
  Processor 12 calculations stored in file /tmp/fp-Y6PbXH.db.
  Processor 13 calculations stored in file /tmp/fp-tfdTuB.db.
  Processor 14 calculations stored in file /tmp/fp-qWejE_.db.
  Processor 15 calculations stored in file /tmp/fp-Gi5ZXL.db.
 Calculated 1021 new images. 0.5 min.
 Reading calculated fingerprints...
 ...child fingerprints read and saved to ./fingerprints.db. 0.4 min.
 ...all fingerprint operations complete. 0.9 min.
Re-shaping images data to send to fortran90...
 ...data re-shaped. 0.0 min.

Starting global search...
Simulated annealing started. 
step   temp newcost newlogp oldlogp pratio   rand accpt?(%)
 4897        2016-02-26T19:37:15  9.904e-04    9.849e-04
 4898        2016-02-26T19:37:15  9.903e-04    9.849e-04
 4899        2016-02-26T19:37:16  9.903e-04    9.849e-04
Saving checkpoint data.
 4900        2016-02-26T19:37:16  9.903e-04    9.848e-04
 4901        2016-02-26T19:37:17  9.903e-04    9.848e-04
 4902        2016-02-26T19:37:17  9.902e-04    9.848e-04
 4903        2016-02-26T19:37:18  9.902e-04    9.848e-04
 4904        2016-02-26T19:37:19  9.902e-04    9.848e-04
 4905        2016-02-26T19:37:19  9.901e-04    9.848e-04
 4906        2016-02-26T19:37:20  9.901e-04    9.847e-04
 4907        2016-02-26T19:37:21  9.901e-04    9.847e-04
 4908        2016-02-26T19:37:21  9.900e-04    9.847e-04
 4909        2016-02-26T19:37:22  9.900e-04    9.847e-04
 4910        2016-02-26T19:37:22  9.899e-04    9.847e-04
 4911        2016-02-26T19:37:23  9.898e-04    9.846e-04
 4912        2016-02-26T19:37:23  9.897e-04    9.845e-04
 4913        2016-02-26T19:37:24  9.895e-04    9.845e-04
 4914        2016-02-26T19:37:25  9.894e-04    9.844e-04
 4915        2016-02-26T19:37:25  9.892e-04    9.843e-04
 4916        2016-02-26T19:37:26  9.891e-04    9.843e-04
 4917        2016-02-26T19:37:27  9.890e-04    9.842e-04
 4918        2016-02-26T19:37:27  9.889e-04    9.841e-04
 4919        2016-02-26T19:37:28  9.887e-04    9.841e-04
 4920        2016-02-26T19:37:28  9.887e-04    9.841e-04
 4921        2016-02-26T19:37:29  9.886e-04    9.840e-04
 4922        2016-02-26T19:37:29  9.885e-04    9.840e-04
 4923        2016-02-26T19:37:30  9.884e-04    9.839e-04
 4924        2016-02-26T19:37:31  9.883e-04    9.839e-04
 4925        2016-02-26T19:37:31  9.882e-04    9.838e-04
 4926        2016-02-26T19:37:32  9.881e-04    9.838e-04
 4927        2016-02-26T19:37:33  9.880e-04    9.837e-04
 4928        2016-02-26T19:37:33  9.878e-04    9.836e-04
 4929        2016-02-26T19:37:34  9.876e-04    9.835e-04
 4930        2016-02-26T19:37:35  9.876e-04    9.835e-04
 4931        2016-02-26T19:37:35  9.875e-04    9.835e-04
 4932        2016-02-26T19:37:36  9.875e-04    9.834e-04
 4933        2016-02-26T19:37:36  9.874e-04    9.834e-04
 4934        2016-02-26T19:37:37  9.873e-04    9.833e-04
 4935        2016-02-26T19:37:37  9.872e-04    9.833e-04
 4936        2016-02-26T19:37:38  9.872e-04    9.833e-04
 4937        2016-02-26T19:37:39  9.872e-04    9.833e-04
 4938        2016-02-26T19:37:39  9.871e-04    9.833e-04
 4939        2016-02-26T19:37:40  9.871e-04    9.833e-04
 4940        2016-02-26T19:37:40  9.871e-04    9.832e-04
 4941        2016-02-26T19:37:41  9.870e-04    9.832e-04
 4942        2016-02-26T19:37:42  9.870e-04    9.832e-04
 4943        2016-02-26T19:37:42  9.870e-04    9.832e-04
 4944        2016-02-26T19:37:43  9.870e-04    9.832e-04
 4945        2016-02-26T19:37:44  9.870e-04    9.832e-04
 4946        2016-02-26T19:37:44  9.870e-04    9.832e-04
 4947        2016-02-26T19:37:45  9.870e-04    9.832e-04
 4948        2016-02-26T19:37:45  9.869e-04    9.832e-04
 4949        2016-02-26T19:37:46  9.869e-04    9.832e-04
 4950        2016-02-26T19:37:47  9.869e-04    9.832e-04
 4951        2016-02-26T19:37:47  9.869e-04    9.832e-04
 4952        2016-02-26T19:37:48  9.869e-04    9.832e-04
 4953        2016-02-26T19:37:48  9.869e-04    9.832e-04
 4954        2016-02-26T19:37:49  9.869e-04    9.832e-04
 4955        2016-02-26T19:37:50  9.869e-04    9.832e-04
 4956        2016-02-26T19:37:50  9.869e-04    9.832e-04
 4957        2016-02-26T19:37:51  9.869e-04    9.832e-04
 4958        2016-02-26T19:37:51  9.869e-04    9.831e-04
 4959        2016-02-26T19:37:52  9.869e-04    9.831e-04
 4960        2016-02-26T19:37:53  9.869e-04    9.831e-04
 4961        2016-02-26T19:37:53  9.869e-04    9.831e-04
 4962        2016-02-26T19:37:54  9.868e-04    9.831e-04
 4963        2016-02-26T19:37:55  9.868e-04    9.831e-04
 4964        2016-02-26T19:37:55  9.868e-04    9.831e-04
 4965        2016-02-26T19:37:56  9.868e-04    9.831e-04
 4966        2016-02-26T19:37:56  9.868e-04    9.831e-04
 4967        2016-02-26T19:37:57  9.868e-04    9.831e-04
 4968        2016-02-26T19:37:58  9.867e-04    9.831e-04
 4969        2016-02-26T19:37:58  9.867e-04    9.831e-04
 4970        2016-02-26T19:37:59  9.867e-04    9.831e-04
 4971        2016-02-26T19:37:59  9.867e-04    9.831e-04
 4972        2016-02-26T19:38:00  9.867e-04    9.831e-04
 4973        2016-02-26T19:38:00  9.867e-04    9.831e-04
 4974        2016-02-26T19:38:01  9.867e-04    9.831e-04
 4975        2016-02-26T19:38:02  9.867e-04    9.831e-04
 4976        2016-02-26T19:38:02  9.867e-04    9.831e-04
 4977        2016-02-26T19:38:03  9.867e-04    9.831e-04
 4978        2016-02-26T19:38:04  9.867e-04    9.830e-04
 4979        2016-02-26T19:38:04  9.866e-04    9.830e-04
 4980        2016-02-26T19:38:05  9.866e-04    9.830e-04
 4981        2016-02-26T19:38:05  9.866e-04    9.830e-04
 4982        2016-02-26T19:38:06  9.866e-04    9.830e-04
 4983        2016-02-26T19:38:06  9.865e-04    9.830e-04
 4984        2016-02-26T19:38:07  9.864e-04    9.829e-04
 4985        2016-02-26T19:38:08  9.863e-04    9.828e-04
 4986        2016-02-26T19:38:08  9.862e-04    9.828e-04
 4987        2016-02-26T19:38:09  9.862e-04    9.828e-04
 4988        2016-02-26T19:38:09  9.861e-04    9.828e-04
 4989        2016-02-26T19:38:10  9.861e-04    9.827e-04
 4990        2016-02-26T19:38:10  9.860e-04    9.827e-04
 4991        2016-02-26T19:38:11  9.859e-04    9.826e-04
 4992        2016-02-26T19:38:11  9.858e-04    9.826e-04
 4993        2016-02-26T19:38:12  9.857e-04    9.826e-04
 4994        2016-02-26T19:38:13  9.857e-04    9.825e-04
 4995        2016-02-26T19:38:13  9.856e-04    9.825e-04
 4996        2016-02-26T19:38:14  9.856e-04    9.825e-04
 4997        2016-02-26T19:38:14  9.856e-04    9.825e-04
 4998        2016-02-26T19:38:15  9.856e-04    9.825e-04
 4999        2016-02-26T19:38:15  9.856e-04    9.825e-04
Saving checkpoint data.
 5000        2016-02-26T19:38:16  9.856e-04    9.825e-04
 5001        2016-02-26T19:38:16  9.855e-04    9.825e-04
 5002        2016-02-26T19:38:17  9.855e-04    9.825e-04
 5003        2016-02-26T19:38:18  9.855e-04    9.825e-04
 5004        2016-02-26T19:38:18  9.855e-04    9.825e-04
 5005        2016-02-26T19:38:19  9.854e-04    9.824e-04
 5006        2016-02-26T19:38:19  9.854e-04    9.824e-04
 5007        2016-02-26T19:38:20  9.854e-04    9.824e-04
 5008        2016-02-26T19:38:21  9.854e-04    9.824e-04
 5009        2016-02-26T19:38:21  9.853e-04    9.824e-04
 5010        2016-02-26T19:38:22  9.853e-04    9.824e-04
 5011        2016-02-26T19:38:22  9.853e-04    9.824e-04
 5012        2016-02-26T19:38:23  9.853e-04    9.823e-04
 5013        2016-02-26T19:38:24  9.853e-04    9.823e-04
 5014        2016-02-26T19:38:24  9.852e-04    9.823e-04
 5015        2016-02-26T19:38:25  9.852e-04    9.823e-04
 5016        2016-02-26T19:38:25  9.852e-04    9.823e-04
 5017        2016-02-26T19:38:26  9.852e-04    9.823e-04
 5018        2016-02-26T19:38:27  9.851e-04    9.823e-04
 5019        2016-02-26T19:38:27  9.851e-04    9.823e-04
 5020        2016-02-26T19:38:28  9.851e-04    9.823e-04
 5021        2016-02-26T19:38:29  9.851e-04    9.823e-04
 5022        2016-02-26T19:38:29  9.850e-04    9.822e-04
 5023        2016-02-26T19:38:30  9.850e-04    9.822e-04
 5024        2016-02-26T19:38:30  9.850e-04    9.822e-04
 5025        2016-02-26T19:38:31  9.850e-04    9.822e-04
 5026        2016-02-26T19:38:32  9.849e-04    9.822e-04
 5027        2016-02-26T19:38:32  9.849e-04    9.822e-04
 5028        2016-02-26T19:38:33  9.849e-04    9.822e-04
 5029        2016-02-26T19:38:33  9.848e-04    9.821e-04
 5030        2016-02-26T19:38:34  9.847e-04    9.821e-04
 5031        2016-02-26T19:38:35  9.846e-04    9.820e-04
 5032        2016-02-26T19:38:35  9.844e-04    9.819e-04
 5033        2016-02-26T19:38:36  9.844e-04    9.819e-04
 5034        2016-02-26T19:38:36  9.844e-04    9.819e-04
 5035        2016-02-26T19:38:37  9.842e-04    9.818e-04
 5036        2016-02-26T19:38:38  9.841e-04    9.817e-04
 5037        2016-02-26T19:38:38  9.838e-04    9.816e-04
 5038        2016-02-26T19:38:39  9.838e-04    9.816e-04
 5039        2016-02-26T19:38:39  9.837e-04    9.816e-04
 5040        2016-02-26T19:38:40  9.836e-04    9.815e-04
 5041        2016-02-26T19:38:41  9.835e-04    9.815e-04
 5042        2016-02-26T19:38:41  9.834e-04    9.814e-04
 5043        2016-02-26T19:38:42  9.833e-04    9.814e-04
 5044        2016-02-26T19:38:42  9.833e-04    9.814e-04
 5045        2016-02-26T19:38:43  9.832e-04    9.813e-04
 5046        2016-02-26T19:38:43  9.832e-04    9.813e-04
 5047        2016-02-26T19:38:44  9.831e-04    9.813e-04
 5048        2016-02-26T19:38:44  9.830e-04    9.812e-04
 5049        2016-02-26T19:38:45  9.829e-04    9.812e-04
 5050        2016-02-26T19:38:46  9.830e-04    9.812e-04
 5051        2016-02-26T19:38:46  9.828e-04    9.811e-04
 5052        2016-02-26T19:38:47  9.828e-04    9.811e-04
 5053        2016-02-26T19:38:47  9.828e-04    9.811e-04
 5054        2016-02-26T19:38:48  9.827e-04    9.811e-04
 5055        2016-02-26T19:38:48  9.827e-04    9.811e-04
 5056        2016-02-26T19:38:49  9.827e-04    9.811e-04
 5057        2016-02-26T19:38:49  9.827e-04    9.811e-04
 5058        2016-02-26T19:38:50  9.827e-04    9.810e-04
 5059        2016-02-26T19:38:50  9.826e-04    9.810e-04
 5060        2016-02-26T19:38:51  9.826e-04    9.810e-04
 5061        2016-02-26T19:38:51  9.826e-04    9.810e-04
 5062        2016-02-26T19:38:52  9.826e-04    9.810e-04
 5063        2016-02-26T19:38:53  9.826e-04    9.810e-04
 5064        2016-02-26T19:38:53  9.826e-04    9.810e-04
 5065        2016-02-26T19:38:54  9.826e-04    9.810e-04
 5066        2016-02-26T19:38:54  9.826e-04    9.810e-04
 5067        2016-02-26T19:38:55  9.825e-04    9.810e-04
 5068        2016-02-26T19:38:56  9.825e-04    9.810e-04
 5069        2016-02-26T19:38:56  9.825e-04    9.810e-04
 5070        2016-02-26T19:38:57  9.825e-04    9.810e-04
 5071        2016-02-26T19:38:57  9.825e-04    9.810e-04
 5072        2016-02-26T19:38:58  9.825e-04    9.810e-04
 5073        2016-02-26T19:38:58  9.825e-04    9.810e-04
 5074        2016-02-26T19:38:59  9.825e-04    9.810e-04
 5075        2016-02-26T19:39:00  9.825e-04    9.809e-04
 5076        2016-02-26T19:39:00  9.824e-04    9.809e-04
 5077        2016-02-26T19:39:01  9.824e-04    9.809e-04
 5078        2016-02-26T19:39:01  9.823e-04    9.809e-04
 5079        2016-02-26T19:39:02  9.823e-04    9.809e-04
 5080        2016-02-26T19:39:03  9.822e-04    9.808e-04
 5081        2016-02-26T19:39:03  9.822e-04    9.808e-04
 5082        2016-02-26T19:39:04  9.822e-04    9.808e-04
 5083        2016-02-26T19:39:04  9.821e-04    9.808e-04
 5084        2016-02-26T19:39:05  9.821e-04    9.808e-04
 5085        2016-02-26T19:39:05  9.821e-04    9.808e-04
 5086        2016-02-26T19:39:06  9.821e-04    9.807e-04
 5087        2016-02-26T19:39:06  9.820e-04    9.807e-04
 5088        2016-02-26T19:39:07  9.820e-04    9.807e-04
 5089        2016-02-26T19:39:07  9.820e-04    9.807e-04
 5090        2016-02-26T19:39:08  9.820e-04    9.807e-04
 5091        2016-02-26T19:39:09  9.820e-04    9.807e-04
 5092        2016-02-26T19:39:09  9.820e-04    9.807e-04
 5093        2016-02-26T19:39:10  9.820e-04    9.807e-04
 5094        2016-02-26T19:39:10  9.820e-04    9.807e-04
 5095        2016-02-26T19:39:11  9.820e-04    9.807e-04
 5096        2016-02-26T19:39:12  9.820e-04    9.807e-04
 5097        2016-02-26T19:39:12  9.820e-04    9.807e-04
 5098        2016-02-26T19:39:13  9.820e-04    9.807e-04
 5099        2016-02-26T19:39:13  9.820e-04    9.807e-04
Saving checkpoint data.
 5100        2016-02-26T19:39:14  9.820e-04    9.807e-04
 5101        2016-02-26T19:39:15  9.820e-04    9.807e-04
 5102        2016-02-26T19:39:15  9.820e-04    9.807e-04
 5103        2016-02-26T19:39:16  9.820e-04    9.807e-04
 5104        2016-02-26T19:39:16  9.820e-04    9.807e-04
 5105        2016-02-26T19:39:17  9.820e-04    9.807e-04
 5106        2016-02-26T19:39:18  9.820e-04    9.807e-04
 5107        2016-02-26T19:39:18  9.820e-04    9.807e-04
 5108        2016-02-26T19:39:19  9.820e-04    9.807e-04
 5109        2016-02-26T19:39:20  9.820e-04    9.807e-04
 5110        2016-02-26T19:39:20  9.820e-04    9.807e-04
 5111        2016-02-26T19:39:21  9.820e-04    9.807e-04
 5112        2016-02-26T19:39:21  9.820e-04    9.807e-04
 5113        2016-02-26T19:39:22  9.820e-04    9.807e-04
 5114        2016-02-26T19:39:23  9.820e-04    9.807e-04
 5115        2016-02-26T19:39:23  9.819e-04    9.807e-04
 5116        2016-02-26T19:39:24  9.819e-04    9.807e-04
 5117        2016-02-26T19:39:24  9.819e-04    9.807e-04
 5118        2016-02-26T19:39:25  9.819e-04    9.807e-04
 5119        2016-02-26T19:39:25  9.819e-04    9.807e-04
 5120        2016-02-26T19:39:26  9.819e-04    9.807e-04
 5121        2016-02-26T19:39:27  9.819e-04    9.807e-04
 5122        2016-02-26T19:39:27  9.819e-04    9.807e-04
 5123        2016-02-26T19:39:28  9.819e-04    9.807e-04
 5124        2016-02-26T19:39:28  9.819e-04    9.807e-04
 5125        2016-02-26T19:39:29  9.819e-04    9.807e-04
 5126        2016-02-26T19:39:29  9.819e-04    9.807e-04
 5127        2016-02-26T19:39:30  9.819e-04    9.807e-04
 5128        2016-02-26T19:39:31  9.819e-04    9.807e-04
 5129        2016-02-26T19:39:31  9.819e-04    9.806e-04
 5130        2016-02-26T19:39:32  9.819e-04    9.806e-04
 5131        2016-02-26T19:39:32  9.819e-04    9.806e-04
 5132        2016-02-26T19:39:33  9.818e-04    9.806e-04
 5133        2016-02-26T19:39:33  9.818e-04    9.806e-04
 5134        2016-02-26T19:39:34  9.818e-04    9.806e-04
 5135        2016-02-26T19:39:35  9.818e-04    9.806e-04
 5136        2016-02-26T19:39:35  9.818e-04    9.806e-04
 5137        2016-02-26T19:39:36  9.818e-04    9.806e-04
 5138        2016-02-26T19:39:36  9.818e-04    9.806e-04
 5139        2016-02-26T19:39:37  9.818e-04    9.806e-04
 5140        2016-02-26T19:39:37  9.818e-04    9.806e-04
 5141        2016-02-26T19:39:38  9.818e-04    9.806e-04
 5142        2016-02-26T19:39:39  9.818e-04    9.806e-04
 5143        2016-02-26T19:39:39  9.818e-04    9.806e-04
 5144        2016-02-26T19:39:40  9.818e-04    9.806e-04
 5145        2016-02-26T19:39:40  9.818e-04    9.806e-04
 5146        2016-02-26T19:39:41  9.818e-04    9.806e-04
 5147        2016-02-26T19:39:42  9.818e-04    9.806e-04
 5148        2016-02-26T19:39:42  9.818e-04    9.806e-04
 5149        2016-02-26T19:39:43  9.818e-04    9.806e-04
 5150        2016-02-26T19:39:43  9.818e-04    9.806e-04
 5151        2016-02-26T19:39:44  9.818e-04    9.806e-04
 5152        2016-02-26T19:39:44  9.818e-04    9.806e-04
 5153        2016-02-26T19:39:45  9.817e-04    9.806e-04
 5154        2016-02-26T19:39:45  9.817e-04    9.805e-04
 5155        2016-02-26T19:39:46  9.816e-04    9.805e-04
 5156        2016-02-26T19:39:47  9.816e-04    9.805e-04
 5157        2016-02-26T19:39:47  9.816e-04    9.805e-04
 5158        2016-02-26T19:39:48  9.815e-04    9.805e-04
 5159        2016-02-26T19:39:48  9.815e-04    9.805e-04
 5160        2016-02-26T19:39:49  9.815e-04    9.805e-04
 5161        2016-02-26T19:39:50  9.815e-04    9.804e-04
 5162        2016-02-26T19:39:50  9.815e-04    9.805e-04
 5163        2016-02-26T19:39:51  9.815e-04    9.804e-04
 5164        2016-02-26T19:39:51  9.815e-04    9.804e-04
 5165        2016-02-26T19:39:52  9.814e-04    9.804e-04
 5166        2016-02-26T19:39:52  9.814e-04    9.804e-04
 5167        2016-02-26T19:39:53  9.814e-04    9.804e-04
 5168        2016-02-26T19:39:54  9.814e-04    9.804e-04
 5169        2016-02-26T19:39:54  9.814e-04    9.804e-04
 5170        2016-02-26T19:39:55  9.814e-04    9.804e-04
 5171        2016-02-26T19:39:55  9.814e-04    9.804e-04
 5172        2016-02-26T19:39:56  9.814e-04    9.804e-04
 5173        2016-02-26T19:39:57  9.814e-04    9.804e-04
 5174        2016-02-26T19:39:57  9.814e-04    9.804e-04
 5175        2016-02-26T19:39:58  9.813e-04    9.804e-04
 5176        2016-02-26T19:39:58  9.813e-04    9.804e-04
 5177        2016-02-26T19:39:59  9.813e-04    9.803e-04
 5178        2016-02-26T19:40:00  9.812e-04    9.803e-04
 5179        2016-02-26T19:40:00  9.812e-04    9.803e-04
 5180        2016-02-26T19:40:01  9.812e-04    9.803e-04
 5181        2016-02-26T19:40:01  9.812e-04    9.803e-04
 5182        2016-02-26T19:40:02  9.812e-04    9.803e-04
 5183        2016-02-26T19:40:02  9.812e-04    9.803e-04
 5184        2016-02-26T19:40:03  9.811e-04    9.803e-04
 5185        2016-02-26T19:40:04  9.811e-04    9.803e-04
 5186        2016-02-26T19:40:04  9.811e-04    9.803e-04
 5187        2016-02-26T19:40:05  9.810e-04    9.802e-04
 5188        2016-02-26T19:40:05  9.810e-04    9.802e-04
 5189        2016-02-26T19:40:06  9.810e-04    9.802e-04
 5190        2016-02-26T19:40:06  9.810e-04    9.802e-04
 5191        2016-02-26T19:40:07  9.809e-04    9.802e-04
 5192        2016-02-26T19:40:08  9.809e-04    9.802e-04
 5193        2016-02-26T19:40:08  9.809e-04    9.802e-04
 5194        2016-02-26T19:40:09  9.809e-04    9.802e-04
 5195        2016-02-26T19:40:09  9.809e-04    9.802e-04
 5196        2016-02-26T19:40:10  9.809e-04    9.801e-04
 5197        2016-02-26T19:40:10  9.808e-04    9.801e-04
 5198        2016-02-26T19:40:11  9.808e-04    9.801e-04
 5199        2016-02-26T19:40:12  9.808e-04    9.801e-04
Saving checkpoint data.
 5200        2016-02-26T19:40:12  9.808e-04    9.801e-04
 5201        2016-02-26T19:40:13  9.808e-04    9.801e-04
 5202        2016-02-26T19:40:13  9.808e-04    9.801e-04
 5203        2016-02-26T19:40:14  9.808e-04    9.801e-04
 5204        2016-02-26T19:40:14  9.808e-04    9.801e-04
 5205        2016-02-26T19:40:15  9.808e-04    9.801e-04
 5206        2016-02-26T19:40:16  9.808e-04    9.801e-04
 5207        2016-02-26T19:40:16  9.808e-04    9.801e-04
 5208        2016-02-26T19:40:17  9.808e-04    9.801e-04
 5209        2016-02-26T19:40:18  9.808e-04    9.801e-04
 5210        2016-02-26T19:40:18  9.808e-04    9.801e-04
 5211        2016-02-26T19:40:19  9.808e-04    9.801e-04
 5212        2016-02-26T19:40:19  9.808e-04    9.801e-04
 5213        2016-02-26T19:40:20  9.808e-04    9.801e-04
 5214        2016-02-26T19:40:21  9.808e-04    9.801e-04
 5215        2016-02-26T19:40:21  9.808e-04    9.801e-04
 5216        2016-02-26T19:40:22  9.807e-04    9.801e-04
 5217        2016-02-26T19:40:22  9.807e-04    9.801e-04
 5218        2016-02-26T19:40:23  9.807e-04    9.801e-04
 5219        2016-02-26T19:40:24  9.807e-04    9.801e-04
 5220        2016-02-26T19:40:24  9.807e-04    9.801e-04
 5221        2016-02-26T19:40:25  9.807e-04    9.801e-04
 5222        2016-02-26T19:40:26  9.807e-04    9.801e-04
 5223        2016-02-26T19:40:26  9.807e-04    9.801e-04
 5224        2016-02-26T19:40:27  9.807e-04    9.801e-04
 5225        2016-02-26T19:40:27  9.807e-04    9.800e-04
 5226        2016-02-26T19:40:28  9.806e-04    9.800e-04
 5227        2016-02-26T19:40:28  9.806e-04    9.800e-04
 5228        2016-02-26T19:40:29  9.806e-04    9.800e-04
 5229        2016-02-26T19:40:29  9.806e-04    9.800e-04
 5230        2016-02-26T19:40:30  9.806e-04    9.800e-04
 5231        2016-02-26T19:40:31  9.806e-04    9.800e-04
 5232        2016-02-26T19:40:31  9.806e-04    9.800e-04
 5233        2016-02-26T19:40:32  9.806e-04    9.800e-04
 5234        2016-02-26T19:40:32  9.806e-04    9.800e-04
 5235        2016-02-26T19:40:33  9.806e-04    9.800e-04
 5236        2016-02-26T19:40:33  9.806e-04    9.800e-04
 5237        2016-02-26T19:40:34  9.806e-04    9.800e-04
 5238        2016-02-26T19:40:35  9.806e-04    9.800e-04
 5239        2016-02-26T19:40:35  9.806e-04    9.800e-04
 5240        2016-02-26T19:40:36  9.805e-04    9.800e-04
 5241        2016-02-26T19:40:36  9.805e-04    9.800e-04
 5242        2016-02-26T19:40:37  9.805e-04    9.800e-04
 5243        2016-02-26T19:40:37  9.805e-04    9.800e-04
 5244        2016-02-26T19:40:38  9.805e-04    9.800e-04
 5245        2016-02-26T19:40:39  9.805e-04    9.800e-04
 5246        2016-02-26T19:40:39  9.805e-04    9.800e-04
 5247        2016-02-26T19:40:40  9.805e-04    9.799e-04
 5248        2016-02-26T19:40:40  9.806e-04    9.800e-04
 5249        2016-02-26T19:40:41  9.805e-04    9.799e-04
 5250        2016-02-26T19:40:42  9.805e-04    9.799e-04
 5251        2016-02-26T19:40:42  9.804e-04    9.799e-04
 5252        2016-02-26T19:40:43  9.804e-04    9.799e-04
 5253        2016-02-26T19:40:44  9.804e-04    9.799e-04
 5254        2016-02-26T19:40:44  9.804e-04    9.799e-04
 5255        2016-02-26T19:40:45  9.804e-04    9.799e-04
 5256        2016-02-26T19:40:45  9.804e-04    9.799e-04
 5257        2016-02-26T19:40:46  9.804e-04    9.799e-04
 5258        2016-02-26T19:40:47  9.804e-04    9.799e-04
 5259        2016-02-26T19:40:47  9.804e-04    9.799e-04
 5260        2016-02-26T19:40:48  9.804e-04    9.799e-04
 5261        2016-02-26T19:40:48  9.804e-04    9.799e-04
 5262        2016-02-26T19:40:49  9.804e-04    9.799e-04
 5263        2016-02-26T19:40:49  9.804e-04    9.799e-04
 5264        2016-02-26T19:40:50  9.804e-04    9.799e-04
 5265        2016-02-26T19:40:51  9.804e-04    9.799e-04
 5266        2016-02-26T19:40:51  9.804e-04    9.799e-04
 5267        2016-02-26T19:40:52  9.804e-04    9.799e-04
 5268        2016-02-26T19:40:52  9.804e-04    9.799e-04
 5269        2016-02-26T19:40:53  9.804e-04    9.799e-04
 5270        2016-02-26T19:40:53  9.803e-04    9.799e-04
 5271        2016-02-26T19:40:54  9.803e-04    9.799e-04
 5272        2016-02-26T19:40:54  9.803e-04    9.799e-04
 5273        2016-02-26T19:40:55  9.803e-04    9.799e-04
 5274        2016-02-26T19:40:55  9.803e-04    9.799e-04
 5275        2016-02-26T19:40:56  9.803e-04    9.799e-04
 5276        2016-02-26T19:40:57  9.803e-04    9.799e-04
 5277        2016-02-26T19:40:57  9.803e-04    9.799e-04
 5278        2016-02-26T19:40:58  9.803e-04    9.799e-04
 5279        2016-02-26T19:40:58  9.803e-04    9.799e-04
 5280        2016-02-26T19:40:59  9.803e-04    9.799e-04
 5281        2016-02-26T19:41:00  9.803e-04    9.799e-04
 5282        2016-02-26T19:41:00  9.803e-04    9.799e-04
 5283        2016-02-26T19:41:01  9.803e-04    9.799e-04
 5284        2016-02-26T19:41:01  9.803e-04    9.799e-04
 5285        2016-02-26T19:41:02  9.803e-04    9.799e-04
 5286        2016-02-26T19:41:02  9.803e-04    9.798e-04
 5287        2016-02-26T19:41:03  9.803e-04    9.798e-04
 5288        2016-02-26T19:41:04  9.803e-04    9.798e-04
 5289        2016-02-26T19:41:04  9.803e-04    9.798e-04
 5290        2016-02-26T19:41:05  9.803e-04    9.798e-04
 5291        2016-02-26T19:41:05  9.803e-04    9.798e-04
 5292        2016-02-26T19:41:06  9.803e-04    9.798e-04
 5293        2016-02-26T19:41:07  9.803e-04    9.798e-04
 5294        2016-02-26T19:41:07  9.803e-04    9.798e-04
 5295        2016-02-26T19:41:08  9.803e-04    9.798e-04
 5296        2016-02-26T19:41:08  9.802e-04    9.798e-04
 5297        2016-02-26T19:41:09  9.802e-04    9.798e-04
 5298        2016-02-26T19:41:10  9.802e-04    9.798e-04
 5299        2016-02-26T19:41:10  9.802e-04    9.798e-04
Saving checkpoint data.
 5300        2016-02-26T19:41:11  9.802e-04    9.798e-04
 5301        2016-02-26T19:41:11  9.801e-04    9.798e-04
 5302        2016-02-26T19:41:12  9.800e-04    9.797e-04
 5303        2016-02-26T19:41:13  9.800e-04    9.797e-04
 5304        2016-02-26T19:41:13  9.799e-04    9.797e-04
 5305        2016-02-26T19:41:14  9.799e-04    9.797e-04
 5306        2016-02-26T19:41:14  9.798e-04    9.796e-04
 5307        2016-02-26T19:41:15  9.796e-04    9.795e-04
 5308        2016-02-26T19:41:16  9.795e-04    9.795e-04
 5309        2016-02-26T19:41:16  9.794e-04    9.794e-04
 5310        2016-02-26T19:41:17  9.793e-04    9.794e-04
 5311        2016-02-26T19:41:18  9.792e-04    9.793e-04
 5312        2016-02-26T19:41:18  9.791e-04    9.793e-04
 5313        2016-02-26T19:41:19  9.789e-04    9.792e-04
 5314        2016-02-26T19:41:19  9.792e-04    9.793e-04
 5315        2016-02-26T19:41:20  9.789e-04    9.791e-04
