Neural: BP training started. 2015-07-28T17:37:35
Parallel processing over 32 cores.

Training on 1352 images.
Hashing images...
 1352 unique images after hashing.
 ...hashing completed. 0.0 min.
2 unique elements included:  Pd, Cu
Hidden layer structure:
 Pd: (2, 40)
 Cu: (2, 40)
Symmetry functions for each element:
 Pd: 32
 Cu: 32
Initializing with random weights.
Initializing with random scalings.
Calculating neighborlist for each atom...
 Saved neighborlist file ../neighborlists.json loaded with 1352 entries.
 Calculating 0 of 1352 neighborlists.
Calculating atomic fingerprints...
 Reading fingerprints from ../fingerprints.json...
 ...fingerprints read 0.0 min.
 Calculating 0 of 1352 fingerprints. (1352 exist in file.)
Calculating derivatives of atomic fingerprints with respect to coordinates...
 Reading fingerprint derivatives from file ../fingerprint-derivatives.json
 ...fingerprint derivatives read. 0.0 min.
 Calculating 0 of 1352 fingerprint derivatives. (1352 exist in file.)
 ...all fingerprint operations complete. 0.1 min.
Re-shaping data to send to fortran90...
 ...data re-shaped. 0.0 min.
Sending data to fortran90...
 ...data sent to fortran90. 0.0 min.
Initial parameters saved in file ./initial-parameters.json.
Starting optimization of cost function...
 Energy goal: 1.000e-03
 Force goal: 5.000e-03
 Cost function force coefficient: 0.040000
                                         (Energy           
                                 Cost  per Atom)      Force
 Step                 Time   Function       RMSE       RMSE
  151  2015-07-28T17:40:52  5.113e+02  6.142e-01  1.507e-01
  152  2015-07-28T17:40:53  5.112e+02  6.142e-01  1.503e-01
  153  2015-07-28T17:40:54  5.112e+02  6.142e-01  1.499e-01
  154  2015-07-28T17:40:55  5.112e+02  6.142e-01  1.492e-01
  155  2015-07-28T17:40:57  5.112e+02  6.142e-01  1.482e-01
  156  2015-07-28T17:40:58  5.111e+02  6.142e-01  1.479e-01
  157  2015-07-28T17:40:59  5.111e+02  6.141e-01  1.480e-01
  158  2015-07-28T17:41:01  5.111e+02  6.141e-01  1.468e-01
  159  2015-07-28T17:41:02  5.111e+02  6.141e-01  1.474e-01
  160  2015-07-28T17:41:03  5.111e+02  6.141e-01  1.470e-01
  161  2015-07-28T17:41:05  5.111e+02  6.141e-01  1.474e-01
  162  2015-07-28T17:41:06  5.111e+02  6.141e-01  1.475e-01
  163  2015-07-28T17:41:07  5.111e+02  6.141e-01  1.474e-01
  164  2015-07-28T17:41:09  5.111e+02  6.141e-01  1.475e-01
  165  2015-07-28T17:41:10  5.111e+02  6.141e-01  1.474e-01
  166  2015-07-28T17:41:11  5.111e+02  6.141e-01  1.473e-01
  167  2015-07-28T17:41:12  5.110e+02  6.141e-01  1.468e-01
  168  2015-07-28T17:41:13  5.110e+02  6.141e-01  1.464e-01
  169  2015-07-28T17:41:15  5.110e+02  6.141e-01  1.454e-01
  170  2015-07-28T17:41:16  5.110e+02  6.141e-01  1.459e-01
  171  2015-07-28T17:41:17  5.110e+02  6.141e-01  1.453e-01
  172  2015-07-28T17:41:18  5.110e+02  6.141e-01  1.449e-01
  173  2015-07-28T17:41:20  5.110e+02  6.141e-01  1.440e-01
  174  2015-07-28T17:41:21  5.110e+02  6.141e-01  1.437e-01
  175  2015-07-28T17:41:22  5.110e+02  6.141e-01  1.438e-01
  176  2015-07-28T17:41:23  5.110e+02  6.141e-01  1.436e-01
  177  2015-07-28T17:41:25  5.110e+02  6.141e-01  1.434e-01
  178  2015-07-28T17:41:26  5.110e+02  6.141e-01  1.433e-01
  179  2015-07-28T17:41:27  5.109e+02  6.141e-01  1.425e-01
  180  2015-07-28T17:41:28  5.109e+02  6.141e-01  1.415e-01
  181  2015-07-28T17:41:30  5.109e+02  6.140e-01  1.417e-01
  182  2015-07-28T17:41:31  5.229e+02  6.210e-01  1.679e-01
  183  2015-07-28T17:41:32  5.109e+02  6.140e-01  1.420e-01
  184  2015-07-28T17:41:33  5.109e+02  6.140e-01  1.421e-01
  185  2015-07-28T17:41:34  5.108e+02  6.140e-01  1.426e-01
  186  2015-07-28T17:41:36  5.102e+02  6.136e-01  1.451e-01
  187  2015-07-28T17:41:37  4.700e+02  5.886e-01  1.726e-01
  188  2015-07-28T17:41:38  1.037e+03  8.700e-01  5.034e-01
  189  2015-07-28T17:41:39  4.760e+02  5.921e-01  1.888e-01
  190  2015-07-28T17:41:40  4.694e+02  5.882e-01  1.756e-01
  191  2015-07-28T17:41:42  4.694e+02  5.882e-01  1.757e-01
  192  2015-07-28T17:41:43  4.805e+06  5.962e+01  4.337e-01
  193  2015-07-28T17:41:44  4.694e+02  5.882e-01  1.758e-01
  194  2015-07-28T17:41:45  4.694e+02  5.882e-01  1.758e-01
  195  2015-07-28T17:41:46  4.694e+02  5.882e-01  1.758e-01
  196  2015-07-28T17:41:47  4.694e+02  5.882e-01  1.758e-01
  197  2015-07-28T17:41:48  4.694e+02  5.882e-01  1.759e-01
  198  2015-07-28T17:41:49  4.694e+02  5.882e-01  1.762e-01
  199  2015-07-28T17:41:51  4.693e+02  5.881e-01  1.771e-01
Saving checkpoint data.
  200  2015-07-28T17:41:52  4.698e+02  5.884e-01  1.780e-01
  201  2015-07-28T17:41:53  4.693e+02  5.881e-01  1.773e-01
  202  2015-07-28T17:41:54  4.693e+02  5.881e-01  1.778e-01
  203  2015-07-28T17:41:55  4.692e+02  5.880e-01  1.794e-01
  204  2015-07-28T17:41:57  4.691e+02  5.879e-01  1.818e-01
  205  2015-07-28T17:41:58  4.688e+02  5.877e-01  1.834e-01
  206  2015-07-28T17:41:59  4.685e+02  5.875e-01  1.869e-01
  207  2015-07-28T17:42:00  4.681e+02  5.871e-01  1.944e-01
  208  2015-07-28T17:42:02  4.676e+02  5.865e-01  2.129e-01
  209  2015-07-28T17:42:03  4.667e+02  5.857e-01  2.308e-01
