step   temp newcost newlogp oldlogp pratio   rand accpt?(%)
==== ====== ====== ====== ====== ====== ====== ========
 1398 135.27 35374249.63 -261503.83 -228250.65 0.00 0.38 False(5)
 1399 135.34 46466801.85 -343333.75 -228136.58 0.00 0.78 False(5)
 1400 135.41 32033315.10 -236569.37 -228022.57 0.00 0.74 False(5)
 1401 135.48 33908445.43 -250292.26 -227908.62 0.00 0.25 False(5)
 1402 135.54 31574926.14 -232951.11 -227794.72 0.00 0.30 False(5)
 1403 135.61 37011585.41 -272924.82 -227680.88 0.00 0.96 False(5)
 1404 135.68 327091315.27 -2410778.26 -227567.09 0.00 0.50 False(5)
 1405 135.75 110974963.46 -817515.83 -227453.37 0.00 0.50 False(5)
 1406 135.81 31614648.53 -232778.26 -227339.70 0.00 0.18 False(5)
 1407 135.88 33876035.02 -249304.17 -227226.08 0.00 0.79 False(5)
 1408 135.95 884799463.44 -6508257.58 -227112.53 0.00 0.65 False(5)
 1409 136.02 33564006.85 -246761.04 -226999.03 0.00 0.39 False(5)
 1410 136.09 40344472.62 -296462.48 -226885.59 0.00 0.70 False(5)
 1411 136.15 34293813.80 -251874.61 -226772.20 0.00 0.93 False(5)
 1412 136.22 33588888.85 -246573.92 -226658.87 0.00 0.89 False(5)
 1413 136.29 35870918.09 -263194.56 -226545.60 0.00 0.22 False(5)
 1414 136.36 31022551.44 -227507.04 -226432.38 0.00 0.34 False(5)
 1415 136.43 36029057.64 -264090.72 -226319.22 0.00 0.72 False(5)
 1416 136.50 34291470.49 -251228.70 -226206.12 0.00 0.31 False(5)
 1417 136.56 41343051.40 -302739.14 -226093.07 0.00 0.80 False(5)
 1418 136.63 32179514.92 -235520.35 -225980.08 0.00 0.38 False(5)
 1419 136.70 31277396.48 -228803.39 -225867.15 0.00 0.85 False(5)
 1420 136.77 32822859.85 -239988.92 -225754.27 0.00 0.74 False(5)
 1421 136.84 31453408.41 -229861.05 -225641.45 0.00 0.87 False(5)
 1422 136.91 31555306.32 -230490.47 -225528.69 0.00 1.00 False(5)
 1423 136.97 33405405.88 -243882.28 -225415.98 0.00 0.29 False(5)
 1424 137.04 31710178.04 -231390.26 -225303.33 0.00 0.77 False(5)
 1425 137.11 31160479.57 -227265.46 -225190.73 0.00 0.90 False(5)
 1426 137.18 33469630.14 -243985.00 -225078.19 0.00 0.03 False(5)
 1427 137.25 34487368.96 -251278.41 -224965.71 0.00 0.73 False(5)
 1428 137.32 33024642.27 -240500.59 -224853.28 0.00 0.50 False(5)
 1429 137.38 32511110.62 -236642.49 -224740.91 0.00 0.66 False(5)
 1430 137.45 51019458.23 -371175.82 -224628.60 0.00 0.01 False(5)
 1431 137.52 32089513.81 -233340.37 -224516.34 0.00 0.94 False(5)
 1432 137.59 33514694.77 -243581.85 -224404.14 0.00 0.98 False(5)
 1433 137.66 35547718.71 -258228.57 -224291.99 0.00 0.16 False(5)
 1434 137.73 32200084.39 -233793.52 -224179.90 0.00 0.96 False(5)
 1435 137.80 31952269.81 -231878.29 -224067.87 0.00 0.62 False(5)
 1436 137.87 35803259.42 -259695.15 -223955.89 0.00 0.14 False(5)
 1437 137.94 31248396.78 -226543.67 -223843.97 0.00 0.78 False(5)
 1438 138.00 49324522.56 -357412.70 -223732.10 0.00 0.06 False(5)
 1439 138.07 32101425.81 -232495.38 -223620.29 0.00 0.00 False(5)
 1440 138.14 31805187.66 -230234.75 -223508.54 0.00 0.31 False(5)
 1441 138.21 67178894.85 -486058.64 -223396.84 0.00 0.87 False(5)
 1442 138.28 32511644.45 -235113.55 -223285.20 0.00 0.61 False(5)
 1443 138.35 31564780.38 -228152.06 -223173.61 0.00 0.97 False(5)
 1444 138.42 31945474.25 -230788.35 -223062.08 0.00 0.24 False(5)
 1445 138.49 34164290.36 -246694.72 -222950.60 0.00 0.51 False(5)
 1446 138.56 39535383.97 -285335.83 -222839.18 0.00 0.80 False(5)
 1447 138.63 32150088.71 -231918.52 -222727.82 0.00 0.77 False(5)
 1448 138.70 31522052.04 -227274.47 -222616.51 0.00 0.46 False(5)
 1449 138.77 33675866.65 -242682.16 -222505.26 0.00 0.45 False(5)
 1450 138.83 37006369.56 -266549.86 -222394.06 0.00 0.44 False(5)
 1451 138.90 31206405.82 -224661.49 -222282.92 0.00 0.21 False(5)
 1452 138.97 33340447.39 -239904.95 -222171.83 0.00 0.77 False(5)
 1453 139.04 34054960.68 -244923.85 -222060.80 0.00 0.47 False(5)
 1454 139.11 33950945.02 -244053.74 -221949.83 0.00 0.66 False(5)
 1455 139.18 37283978.93 -267879.06 -221838.91 0.00 0.56 False(5)
 1456 139.25 32594774.26 -234070.88 -221728.05 0.00 0.67 False(5)
 1457 139.32 32470208.51 -233059.82 -221617.24 0.00 0.24 False(5)
 1458 139.39 33885951.67 -243099.98 -221506.48 0.00 0.22 False(5)
 1459 139.46 31351588.76 -224805.89 -221395.79 0.00 0.35 False(5)
 1460 139.53 37885270.01 -271519.76 -221285.14 0.00 0.25 False(5)
 1461 139.60 31348182.09 -224556.85 -221174.56 0.00 0.94 False(5)
 1462 139.67 34001712.81 -243443.20 -221064.02 0.00 0.81 False(5)
 1463 139.74 31821514.75 -227719.71 -220953.55 0.00 0.13 False(5)
 1464 139.81 35784205.86 -255949.37 -220843.13 0.00 0.71 False(5)
 1465 139.88 33517667.98 -239617.97 -220732.76 0.00 0.56 False(5)
 1466 139.95 30730294.38 -219581.23 -220622.45 inf 0.63 True(5)
 1467 140.02 34819594.80 -248676.71 -219471.49 0.00 0.13 False(5)
 1468 140.09 34189751.49 -244056.43 -219361.81 0.00 0.81 False(5)
 1469 140.16 2138246311.55 -15255798.44 -219252.19 0.00 0.75 False(5)
 1470 140.23 31724427.07 -226231.93 -219142.61 0.00 0.78 False(5)
 1471 140.30 34842015.76 -248339.78 -219033.10 0.00 0.36 False(5)
 1472 140.37 33645680.32 -239692.94 -218923.64 0.00 0.05 False(5)
 1473 140.44 536994118.89 -3823652.08 -218814.23 0.00 0.52 False(5)
 1474 140.51 60133410.38 -427964.34 -218704.88 0.00 0.69 False(5)
 1475 140.58 31656972.27 -225187.37 -218595.58 0.00 0.46 False(5)
 1476 140.65 46693394.19 -331980.83 -218486.34 0.00 0.07 False(5)
 1477 140.72 32894073.38 -233753.50 -218377.15 0.00 0.78 False(5)
 1478 140.79 32709725.10 -232327.31 -218268.01 0.00 0.33 False(5)
 1479 140.86 48002132.72 -340774.28 -218158.93 0.00 0.90 False(5)
 1480 140.93 31150695.91 -221032.91 -218049.91 0.00 0.91 False(5)
 1481 141.00 38220476.41 -271061.72 -217940.94 0.00 0.98 False(5)
 1482 141.07 37700385.71 -267239.59 -217832.02 0.00 1.00 False(5)
 1483 141.14 32213723.76 -228233.21 -217723.16 0.00 0.40 False(5)
 1484 141.21 31587946.22 -223687.75 -217614.35 0.00 0.08 False(5)
 1485 141.29 31083198.10 -220003.41 -217505.60 0.00 0.74 False(5)
 1486 141.36 39252255.35 -277684.25 -217396.90 0.00 0.27 False(5)
 1487 141.43 32208040.57 -227737.13 -217288.26 0.00 0.56 False(5)
 1488 141.50 44977114.22 -317865.97 -217179.67 0.00 0.72 False(5)
 1489 141.57 38020508.36 -268567.39 -217071.13 0.00 0.24 False(5)
 1490 141.64 34743122.41 -245294.10 -216962.65 0.00 0.74 False(5)
 1491 141.71 34235178.28 -241587.11 -216854.22 0.00 0.49 False(5)
 1492 141.78 51962201.40 -366498.00 -216745.85 0.00 0.84 False(5)
 1493 141.85 33109453.02 -233409.75 -216637.53 0.00 0.43 False(5)
 1494 141.92 94772419.21 -667777.61 -216529.27 0.00 0.80 False(5)
 1495 141.99 32678914.89 -230144.40 -216421.06 0.00 0.32 False(5)
 1496 142.06 33193574.56 -233652.12 -216312.90 0.00 0.59 False(5)
 1497 142.14 77788945.87 -547288.72 -216204.80 0.00 0.19 False(5)
 1498 142.21 35849793.86 -252097.29 -216096.75 0.00 0.06 False(5)
 1499 142.28 38248168.79 -268828.35 -215988.76 0.00 0.47 False(5)
 1500 142.35 485266871.20 -3409007.62 -215880.82 0.00 0.80 False(5)
 1501 142.42 39712725.31 -278843.12 -215772.93 0.00 0.31 False(5)
 1502 142.49 35094279.76 -246291.53 -215665.10 0.00 0.18 False(5)
 1503 142.56 34191946.99 -239839.04 -215557.32 0.00 0.19 False(5)
 1504 142.63 35109735.77 -246153.78 -215449.59 0.00 0.32 False(5)
 1505 142.70 34766186.67 -243623.36 -215341.92 0.00 0.18 False(5)
 1506 142.78 110776859.70 -775878.68 -215234.30 0.00 0.78 False(5)
 1507 142.85 36419803.93 -254956.03 -215126.74 0.00 0.49 False(5)
 1508 142.92 42479905.20 -297231.01 -215019.23 0.00 0.81 False(5)
 1509 142.99 714672751.71 -4998051.38 -214911.78 0.00 0.99 False(5)
 1510 143.06 234708311.39 -1640608.16 -214804.37 0.00 0.74 False(5)
 1511 143.13 33544546.38 -234358.78 -214697.02 0.00 0.64 False(5)
 1512 143.20 33900359.74 -236726.31 -214589.73 0.00 0.95 False(5)
 1513 143.28 36026622.69 -251448.28 -214482.49 0.00 0.06 False(5)
 1514 143.35 38932315.79 -271592.81 -214375.30 0.00 0.43 False(5)
 1515 143.42 34327228.88 -239347.93 -214268.17 0.00 0.79 False(5)
 1516 143.49 41456046.75 -288909.44 -214161.09 0.00 0.43 False(5)
 1517 143.56 31120371.82 -216771.17 -214054.06 0.00 0.47 False(5)
 1518 143.64 32861877.54 -228787.36 -213947.09 0.00 0.27 False(5)
 1519 143.71 31415266.40 -218606.62 -213840.17 0.00 0.33 False(5)
 1520 143.78 39631864.04 -275644.90 -213733.30 0.00 0.22 False(4)
 1521 143.85 31534322.72 -219215.82 -213626.49 0.00 0.86 False(4)
 1522 143.92 35315830.34 -245380.87 -213519.73 0.00 0.76 False(4)
 1523 143.99 61481859.94 -426973.76 -213413.02 0.00 0.49 False(4)
 1524 144.07 38586471.11 -267837.98 -213306.37 0.00 0.60 False(4)
 1525 144.14 31307870.75 -217206.86 -213199.77 0.00 0.39 False(4)
 1526 144.21 37588252.66 -260648.39 -213093.22 0.00 0.94 False(4)
 1527 144.28 33362540.77 -231230.40 -212986.73 0.00 0.67 False(4)
 1528 144.35 46389729.41 -321359.07 -212880.29 0.00 0.60 False(4)
 1529 144.43 34273001.04 -237303.29 -212773.90 0.00 0.50 False(4)
 1530 144.50 32049148.52 -221794.63 -212667.57 0.00 0.15 False(4)
 1531 144.57 31573146.46 -218391.29 -212561.29 0.00 0.96 False(4)
 1532 144.64 33559335.84 -232013.74 -212455.06 0.00 0.84 False(4)
 1533 144.72 33658528.89 -232583.23 -212348.88 0.00 0.33 False(4)
 1534 144.79 43650606.95 -301478.58 -212242.76 0.00 0.42 False(4)
 1535 144.86 62434513.18 -430996.56 -212136.69 0.00 0.45 False(4)
 1536 144.93 32267473.55 -222636.80 -212030.68 0.00 0.30 False(4)
 1537 145.01 32204729.59 -222092.83 -211924.72 0.00 0.56 False(4)
 1538 145.08 42018700.78 -289627.91 -211818.81 0.00 0.13 False(4)
 1539 145.15 61831132.44 -425978.72 -211712.95 0.00 0.31 False(4)
 1540 145.22 31486955.67 -216817.48 -211607.15 0.00 0.20 False(4)
 1541 145.30 39098174.26 -269093.37 -211501.40 0.00 0.66 False(4)
 1542 145.37 31173779.18 -214446.46 -211395.70 0.00 0.78 False(4)
 1543 145.44 34078840.52 -234313.41 -211290.05 0.00 0.37 False(4)
 1544 145.51 33485858.18 -230121.22 -211184.46 0.00 0.70 False(4)
 1545 145.59 289246042.52 -1986760.74 -211078.92 0.00 0.17 False(4)
 1546 145.66 40206537.10 -276030.91 -210973.43 0.00 0.07 False(4)
 1547 145.73 43877363.43 -301081.78 -210868.00 0.00 0.20 False(4)
 1548 145.81 32278490.65 -221380.87 -210762.62 0.00 0.68 False(4)
 1549 145.88 35241022.62 -241578.50 -210657.29 0.00 0.19 False(4)
 1550 145.95 33553311.87 -229894.23 -210552.01 0.00 0.90 False(4)
 1551 146.02 35074712.13 -240198.17 -210446.79 0.00 0.00 False(4)
 1552 146.10 40981074.79 -280505.80 -210341.62 0.00 0.39 False(4)
 1553 146.17 34295850.04 -234629.69 -210236.50 0.00 0.49 False(4)
 1554 146.24 32029293.84 -219013.90 -210131.44 0.00 0.40 False(4)
 1555 146.32 33072061.10 -226031.24 -210026.42 0.00 0.68 False(4)
 1556 146.39 43485545.69 -297053.75 -209921.46 0.00 0.56 False(4)
 1557 146.46 39788705.32 -271664.47 -209816.55 0.00 0.58 False(4)
 1558 146.54 38368110.96 -261834.19 -209711.70 0.00 0.60 False(4)
 1559 146.61 39194201.78 -267337.98 -209606.89 0.00 0.74 False(4)
 1560 146.68 38624267.33 -263318.88 -209502.14 0.00 0.79 False(4)
 1561 146.76 32846551.41 -223817.70 -209397.44 0.00 0.59 False(4)
 1562 146.83 40565248.86 -276275.08 -209292.80 0.00 0.12 False(4)
 1563 146.90 37324917.76 -254079.33 -209188.20 0.00 0.50 False(4)
 1564 146.98 35101116.71 -238821.99 -209083.66 0.00 0.61 False(4)
 1565 147.05 33242283.94 -226061.78 -208979.17 0.00 0.63 False(4)
 1566 147.12 46894538.96 -318743.59 -208874.74 0.00 0.53 False(4)
 1567 147.20 70650355.76 -479972.61 -208770.35 0.00 0.48 False(4)
 1568 147.27 33015755.69 -224184.84 -208666.02 0.00 0.27 False(4)
 1569 147.34 36260515.89 -246094.49 -208561.74 0.00 0.37 False(4)
 1570 147.42 33910489.84 -230030.21 -208457.51 0.00 0.99 False(4)
 1571 147.49 32475381.85 -220185.13 -208353.33 0.00 0.55 False(4)
 1572 147.57 726070169.48 -4920341.30 -208249.21 0.00 0.21 False(4)
 1573 147.64 32381959.93 -219332.34 -208145.13 0.00 0.40 False(4)
 1574 147.71 38183937.73 -258501.56 -208041.11 0.00 0.05 False(4)
 1575 147.79 31491827.63 -213090.07 -207937.14 0.00 0.05 False(4)
 1576 147.86 42693233.57 -288740.24 -207833.23 0.00 0.18 False(4)
 1577 147.93 35035141.43 -236829.09 -207729.36 0.00 0.10 False(4)
 1578 148.01 50087276.85 -338408.68 -207625.55 0.00 1.00 False(4)
 1579 148.08 31603708.09 -213419.96 -207521.79 0.00 0.71 False(4)
 1580 148.16 40978564.30 -276590.10 -207418.08 0.00 0.71 False(4)
 1581 148.23 1768471834.05 -11930563.19 -207314.42 0.00 0.87 False(4)
 1582 148.30 35162473.58 -237096.49 -207210.82 0.00 0.79 False(4)
 1583 148.38 33327449.61 -224610.83 -207107.26 0.00 0.31 False(4)
 1584 148.45 70804556.74 -476949.86 -207003.76 0.00 0.48 False(4)
 1585 148.53 31965993.14 -215220.00 -206900.31 0.00 0.45 False(4)
 1586 148.60 35127555.57 -236387.91 -206796.91 0.00 0.37 False(4)
 1587 148.68 48090930.95 -323462.12 -206693.57 0.00 0.19 False(4)
 1588 148.75 46019067.80 -309371.97 -206590.27 0.00 0.63 False(4)
 1589 148.82 34380976.36 -231017.17 -206487.03 0.00 0.78 False(4)
 1590 148.90 34418618.85 -231154.53 -206383.84 0.00 0.04 False(4)
 1591 148.97 44501298.56 -298720.17 -206280.70 0.00 0.62 False(4)
 1592 149.05 33330907.34 -223625.80 -206177.61 0.00 0.77 False(4)
 1593 149.12 39396485.32 -264189.26 -206074.57 0.00 0.65 False(4)
 1594 149.20 74815318.04 -501454.02 -205971.58 0.00 0.69 False(4)
 1595 149.27 45165225.99 -302571.27 -205868.65 0.00 0.40 False(4)
 1596 149.35 31695968.18 -212231.78 -205765.77 0.00 0.17 False(4)
 1597 149.42 36348497.15 -243262.84 -205662.94 0.00 0.81 False(4)
 1598 149.50 30987904.47 -207283.35 -205560.16 0.00 0.97 False(4)
 1599 149.57 54419672.19 -363840.50 -205457.43 0.00 0.10 False(4)
 1600 149.64 75508827.84 -504586.65 -205354.75 0.00 0.06 False(4)
 1601 149.72 64273119.89 -429289.55 -205252.12 0.00 0.76 False(4)
 1602 149.79 33491641.55 -223583.77 -205149.55 0.00 0.44 False(4)
 1603 149.87 33429043.23 -223054.35 -205047.03 0.00 0.01 False(4)
 1604 149.94 32638683.93 -217671.86 -204944.55 0.00 0.04 False(4)
 1605 150.02 32610319.74 -217374.01 -204842.13 0.00 0.87 False(4)
 1606 150.09 33431686.20 -222737.71 -204739.76 0.00 0.57 False(4)
 1607 150.17 35633833.00 -237290.81 -204637.44 0.00 0.41 False(4)
 1608 150.24 32854744.86 -218675.13 -204535.18 0.00 0.10 False(4)
 1609 150.32 32869418.55 -218663.46 -204432.96 0.00 0.26 False(4)
 1610 150.39 32292909.17 -214720.88 -204330.79 0.00 0.46 False(4)
 1611 150.47 173329234.54 -1151918.70 -204228.68 0.00 0.40 False(4)
 1612 150.55 41263207.30 -274091.71 -204126.62 0.00 0.47 False(4)
 1613 150.62 31836228.97 -211367.13 -204024.60 0.00 0.22 False(4)
 1614 150.70 35463196.22 -235329.63 -203922.64 0.00 0.45 False(4)
 1615 150.77 31529937.80 -209124.42 -203820.73 0.00 0.78 False(4)
 1616 150.85 32806281.98 -217481.12 -203718.87 0.00 0.71 False(4)
 1617 150.92 32752186.78 -217014.00 -203617.06 0.00 0.90 False(4)
 1618 151.00 33698173.58 -223170.47 -203515.31 0.00 0.90 False(4)
 1619 151.07 40239249.13 -266356.40 -203413.60 0.00 0.28 False(4)
 1620 151.15 37225955.35 -246287.30 -203311.94 0.00 0.65 False(4)
 1621 151.22 35568509.87 -235204.03 -203210.34 0.00 0.14 False(4)
 1622 151.30 31373971.58 -207363.10 -203108.78 0.00 0.77 False(4)
 1623 151.38 37967718.19 -250818.40 -203007.28 0.00 0.25 False(4)
 1624 151.45 32524057.82 -214749.68 -202905.83 0.00 0.29 False(4)
 1625 151.53 36828205.07 -243047.56 -202804.43 0.00 0.79 False(4)
 1626 151.60 33617065.76 -221744.79 -202703.07 0.00 0.82 False(4)
 1627 151.68 33613328.63 -221609.33 -202601.77 0.00 0.58 False(4)
 1628 151.75 36591079.85 -241120.79 -202500.52 0.00 0.49 False(4)
 1629 151.83 32057901.88 -211143.36 -202399.32 0.00 0.07 False(4)
 1630 151.91 91992317.80 -605587.36 -202298.17 0.00 0.97 False(4)
 1631 151.98 47578969.26 -313056.83 -202197.08 0.00 0.97 False(4)
 1632 152.06 33004134.46 -217049.81 -202096.03 0.00 0.44 False(4)
 1633 152.13 34006078.69 -223527.27 -201995.03 0.00 0.75 False(4)
 1634 152.21 52040539.71 -341899.65 -201894.08 0.00 0.62 False(4)
 1635 152.29 33078040.05 -217209.87 -201793.19 0.00 0.64 False(4)
 1636 152.36 31815881.72 -208817.38 -201692.34 0.00 0.74 False(4)
 1637 152.44 32873854.94 -215653.36 -201591.54 0.00 0.05 False(4)
 1638 152.51 31496377.18 -206513.81 -201490.80 0.00 0.60 False(4)
 1639 152.59 40939241.94 -268294.15 -201390.10 0.00 0.87 False(4)
 1640 152.67 41493781.08 -271792.41 -201289.46 0.00 0.59 False(4)
 1641 152.74 33349140.65 -218334.25 -201188.86 0.00 0.16 False(4)
 1642 152.82 35171508.96 -230150.08 -201088.32 0.00 0.11 False(4)
 1643 152.90 38942055.70 -254695.87 -200987.83 0.00 0.51 False(4)
 1644 152.97 31511999.13 -205997.47 -200887.38 0.00 0.38 False(4)
 1645 153.05 45656471.51 -298312.32 -200786.99 0.00 0.68 False(4)
 1646 153.13 32778997.81 -214065.87 -200686.65 0.00 0.76 False(4)
 1647 153.20 37257974.79 -243194.59 -200586.35 0.00 0.15 False(4)
 1648 153.28 31103819.24 -202923.01 -200486.11 0.00 0.53 False(4)
 1649 153.36 37422524.75 -244024.57 -200385.92 0.00 0.30 False(4)
 1650 153.43 103759703.26 -676257.51 -200285.77 0.00 0.84 False(4)
 1651 153.51 48234395.34 -314212.26 -200185.68 0.00 0.67 False(4)
 1652 153.59 31840392.99 -207313.52 -200085.64 0.00 0.04 False(4)
 1653 153.66 43465567.46 -282863.86 -199985.65 0.00 0.68 False(4)
 1654 153.74 41315652.17 -268738.34 -199885.70 0.00 0.95 False(4)
 1655 153.82 43776238.49 -284600.96 -199785.81 0.00 0.42 False(4)
 1656 153.89 35330478.01 -229578.04 -199685.97 0.00 0.85 False(4)
 1657 153.97 33874108.16 -220004.52 -199586.17 0.00 0.99 False(4)
 1658 154.05 35624133.90 -231254.91 -199486.43 0.00 0.26 False(4)
 1659 154.12 32841760.27 -213086.52 -199386.74 0.00 0.83 False(4)
 1660 154.20 35608436.82 -230922.03 -199287.09 0.00 0.21 False(4)
 1661 154.28 30972628.39 -200758.26 -199187.50 0.00 0.11 False(4)
 1662 154.36 12201544062.55 -79048395.59 -199087.96 0.00 0.12 False(4)
 1663 154.43 40393715.83 -261562.20 -198988.46 0.00 0.18 False(4)
 1664 154.51 33648896.59 -217778.45 -198889.02 0.00 0.13 False(4)
 1665 154.59 34273725.18 -221711.54 -198789.62 0.00 0.90 False(4)
 1666 154.66 34792984.14 -224958.07 -198690.28 0.00 0.34 False(4)
 1667 154.74 46628673.71 -301332.42 -198590.98 0.00 0.85 False(4)
 1668 154.82 35386565.62 -228567.31 -198491.74 0.00 0.43 False(4)
 1669 154.90 49468163.35 -319362.86 -198392.54 0.00 0.73 False(4)
 1670 154.97 31465126.10 -203035.04 -198293.39 0.00 0.51 False(4)
 1671 155.05 38504078.78 -248331.13 -198194.30 0.00 0.63 False(4)
 1672 155.13 32230498.69 -207765.94 -198095.25 0.00 0.35 False(4)
 1673 155.21 33523260.10 -215991.42 -197996.25 0.00 0.35 False(4)
 1674 155.28 36137570.97 -232719.14 -197897.30 0.00 1.00 False(4)
 1675 155.36 32317326.19 -208013.48 -197798.40 0.00 0.87 False(4)
 1676 155.44 32281686.34 -207680.24 -197699.55 0.00 0.59 False(4)
 1677 155.52 39894455.22 -256527.79 -197600.75 0.00 0.74 False(4)
 1678 155.59 472918279.36 -3039421.14 -197502.00 0.00 0.99 False(4)
 1679 155.67 34144932.59 -219338.03 -197403.30 0.00 0.04 False(4)
 1680 155.75 671026883.68 -4308345.40 -197304.65 0.00 0.04 False(4)
 1681 155.83 38044277.78 -244142.19 -197206.04 0.00 0.94 False(4)
 1682 155.91 33684289.77 -216054.74 -197107.49 0.00 0.43 False(4)
 1683 155.98 33236736.58 -213077.55 -197008.99 0.00 0.11 False(4)
 1684 156.06 43482586.02 -278623.40 -196910.53 0.00 0.36 False(4)
 1685 156.14 31815194.34 -203760.36 -196812.12 0.00 0.70 False(4)
 1686 156.22 33370717.19 -213615.90 -196713.77 0.00 0.01 False(4)
 1687 156.30 33034334.49 -211356.94 -196615.46 0.00 0.35 False(4)
 1688 156.37 36717676.25 -234805.92 -196517.20 0.00 0.65 False(4)
 1689 156.45 34563863.38 -220922.04 -196418.99 0.00 0.93 False(4)
 1690 156.53 32271858.21 -206169.13 -196320.83 0.00 0.21 False(4)
 1691 156.61 32318575.36 -206364.40 -196222.72 0.00 0.81 False(4)
 1692 156.69 32650602.52 -208380.31 -196124.66 0.00 1.00 False(4)
 1693 156.77 31984284.51 -204025.77 -196026.64 0.00 0.71 False(4)
 1694 156.84 32937157.44 -209999.09 -195928.68 0.00 0.75 False(4)
 1695 156.92 33892067.94 -215979.37 -195830.76 0.00 0.52 False(4)
 1696 157.00 37814731.62 -240856.37 -195732.90 0.00 0.48 False(4)
 1697 157.08 33419826.03 -212757.17 -195635.08 0.00 0.76 False(4)
 1698 157.16 33871771.83 -215526.58 -195537.31 0.00 0.68 False(4)
 1699 157.24 58751039.35 -373646.90 -195439.59 0.00 0.47 False(4)
 1700 157.32 34576678.74 -219792.06 -195341.92 0.00 0.22 False(4)
 1701 157.39 36824054.52 -233960.88 -195244.30 0.00 0.09 False(4)
 1702 157.47 33274473.56 -211303.04 -195146.73 0.00 0.42 False(4)
 1703 157.55 33081909.65 -209975.21 -195049.20 0.00 0.50 False(4)
 1704 157.63 34742288.13 -220403.65 -194951.73 0.00 0.67 False(4)
 1705 157.71 42290834.44 -268157.24 -194854.30 0.00 0.50 False(4)
 1706 157.79 33487734.34 -212232.53 -194756.92 0.00 0.99 False(4)
 1707 157.87 67342921.80 -426580.54 -194659.59 0.00 0.07 False(4)
 1708 157.95 36063022.40 -228325.34 -194562.31 0.00 0.64 False(4)
 1709 158.02 61385165.53 -388452.86 -194465.08 0.00 0.81 False(4)
 1710 158.10 32437245.46 -205164.29 -194367.89 0.00 0.29 False(4)
 1711 158.18 31760034.45 -200780.57 -194270.76 0.00 0.84 False(4)
 1712 158.26 33094743.14 -209113.77 -194173.67 0.00 0.66 False(4)
 1713 158.34 33327987.05 -210482.31 -194076.63 0.00 0.62 False(4)
 1714 158.42 63750784.27 -402415.74 -193979.64 0.00 0.44 False(4)
 1715 158.50 842515362.38 -5315573.99 -193882.70 0.00 0.69 False(4)
 1716 158.58 31803464.08 -200553.24 -193785.81 0.00 0.16 False(4)
 1717 158.66 49232191.38 -310303.96 -193688.96 0.00 1.00 False(4)
 1718 158.74 32060323.02 -201970.97 -193592.17 0.00 0.55 False(4)
 1719 158.82 53108096.82 -334398.80 -193495.42 0.00 0.44 False(4)
 1720 158.90 49704293.38 -312810.11 -193398.72 0.00 0.05 False(4)
 1721 158.98 31013382.13 -195082.77 -193302.07 0.00 0.52 False(4)
 1722 159.05 32534906.28 -204551.30 -193205.47 0.00 0.95 False(4)
 1723 159.13 32101150.10 -201723.36 -193108.91 0.00 0.39 False(4)
 1724 159.21 32512418.14 -204205.66 -193012.41 0.00 0.20 False(4)
 1725 159.29 60492453.18 -379754.22 -192915.95 0.00 0.53 False(4)
 1726 159.37 40840280.72 -256255.41 -192819.54 0.00 0.34 False(4)
 1727 159.45 61763753.93 -387347.63 -192723.18 0.00 0.89 False(4)
 1728 159.53 32462917.34 -203487.47 -192626.86 0.00 0.16 False(4)
 1729 159.61 32531915.40 -203818.06 -192530.60 0.00 0.44 False(4)
 1730 159.69 32552108.79 -203842.66 -192434.38 0.00 0.96 False(4)
 1731 159.77 52499388.58 -328589.06 -192338.21 0.00 0.13 False(4)
 1732 159.85 33613621.59 -210279.56 -192242.09 0.00 0.82 False(4)
 1733 159.93 59598848.08 -372651.21 -192146.02 0.00 0.82 False(4)
 1734 160.01 38136334.52 -238334.29 -192049.99 0.00 0.61 False(4)
 1735 160.09 33371825.67 -208454.10 -191954.02 0.00 0.53 False(4)
 1736 160.17 34291639.44 -214092.59 -191858.09 0.00 0.79 False(4)
 1737 160.25 461726184.97 -2881249.04 -191762.20 0.00 0.05 False(4)
 1738 160.33 34638711.81 -216043.37 -191666.37 0.00 0.40 False(4)
 1739 160.41 33011582.03 -205791.98 -191570.59 0.00 0.15 False(4)
 1740 160.49 35332983.17 -220153.36 -191474.85 0.00 0.31 False(4)
 1741 160.57 32640710.55 -203276.66 -191379.16 0.00 0.51 False(4)
 1742 160.65 47993709.81 -298741.22 -191283.52 0.00 0.93 False(4)
 1743 160.73 42344077.00 -263442.84 -191187.92 0.00 0.84 False(4)
 1744 160.81 33890033.07 -210740.81 -191092.38 0.00 0.89 False(4)
 1745 160.89 36582008.85 -227366.83 -190996.88 0.00 0.48 False(4)
 1746 160.97 186323981.31 -1157473.92 -190901.43 0.00 0.26 False(4)
 1747 161.06 32883211.24 -204173.60 -190806.03 0.00 0.95 False(4)
 1748 161.14 35886134.06 -222707.55 -190710.67 0.00 0.10 False(4)
 1749 161.22 36040884.83 -223556.15 -190615.36 0.00 0.52 False(4)
 1750 161.30 36550434.63 -226603.51 -190520.10 0.00 0.91 False(4)
 1751 161.38 71151099.01 -440898.48 -190424.89 0.00 0.71 False(4)
 1752 161.46 34145471.56 -211481.81 -190329.73 0.00 0.30 False(4)
 1753 161.54 34150747.75 -211408.78 -190234.61 0.00 0.46 False(4)
 1754 161.62 31993790.36 -197957.25 -190139.54 0.00 0.80 False(4)
