Neural: BP training started. 2015-09-07T15:50:05
Parallel processing over 48 cores.

Training on 2985 images.
Hashing images...
 2985 unique images after hashing.
 ...hashing completed. 0.1 min.
2 unique elements included:  Pd, Cu
Hidden layer structure:
 Pd: (3, 30)
 Cu: (3, 30)
Symmetry functions for each element:
 Pd: 20
 Cu: 20
Initializing with random weights.
Initializing with random scalings.
Calculating neighborlist for each atom...
 Saved neighborlist file ../neighborlists.json loaded with 2985 entries.
 Calculating 0 of 2985 neighborlists.
Calculating atomic fingerprints...
 Reading fingerprints from ../fingerprints.json...
 ...fingerprints read 0.0 min.
 Calculating 0 of 2985 fingerprints. (2985 exist in file.)
Calculating derivatives of atomic fingerprints with respect to coordinates...
 Reading fingerprint derivatives from file ../fingerprint-derivatives.json
 ...fingerprint derivatives read. 0.2 min.
 Calculating 0 of 2985 fingerprint derivatives. (2985 exist in file.)
 ...all fingerprint operations complete. 0.4 min.
Re-shaping data to send to fortran90...
 ...data re-shaped. 0.3 min.
Sending data to fortran90...
 ...data sent to fortran90. 0.0 min.
Initial parameters saved in file ./initial-parameters.json.
Starting optimization of cost function...
 Energy goal: 1.000e-03
 Force goal: 5.000e-03
 Cost function force coefficient: 0.040000
                                         (Energy           
                                 Cost  per Atom)      Force
 Step                 Time   Function       RMSE       RMSE
  128  2015-09-07T16:13:55  5.779e+00  2.995e-02  1.612e-01
  129  2015-09-07T16:14:06  5.533e+00  2.869e-02  1.605e-01
  130  2015-09-07T16:14:17  5.393e+00  2.802e-02  1.598e-01
  131  2015-09-07T16:14:28  5.535e+00  2.915e-02  1.584e-01
  132  2015-09-07T16:14:39  5.331e+00  2.778e-02  1.592e-01
  133  2015-09-07T16:14:50  5.246e+00  2.756e-02  1.580e-01
  134  2015-09-07T16:15:00  5.324e+00  2.819e-02  1.572e-01
  135  2015-09-07T16:15:10  5.209e+00  2.741e-02  1.576e-01
  136  2015-09-07T16:15:21  5.146e+00  2.713e-02  1.572e-01
  137  2015-09-07T16:15:30  5.049e+00  2.689e-02  1.556e-01
  138  2015-09-07T16:15:41  5.017e+00  2.705e-02  1.541e-01
  139  2015-09-07T16:15:51  4.984e+00  2.668e-02  1.547e-01
  140  2015-09-07T16:16:01  4.928e+00  2.658e-02  1.537e-01
  141  2015-09-07T16:16:11  4.871e+00  2.646e-02  1.526e-01
  142  2015-09-07T16:16:22  4.790e+00  2.611e-02  1.519e-01
  143  2015-09-07T16:16:32  4.730e+00  2.622e-02  1.498e-01
  144  2015-09-07T16:16:43  4.651e+00  2.581e-02  1.493e-01
  145  2015-09-07T16:16:54  4.566e+00  2.554e-02  1.481e-01
  146  2015-09-07T16:17:03  4.524e+00  2.569e-02  1.463e-01
  147  2015-09-07T16:17:13  4.463e+00  2.548e-02  1.454e-01
  148  2015-09-07T16:17:23  4.423e+00  2.543e-02  1.445e-01
  149  2015-09-07T16:17:34  4.375e+00  2.519e-02  1.441e-01
  150  2015-09-07T16:17:44  4.312e+00  2.483e-02  1.439e-01
  151  2015-09-07T16:17:55  4.253e+00  2.456e-02  1.433e-01
  152  2015-09-07T16:18:05  4.193e+00  2.434e-02  1.425e-01
  153  2015-09-07T16:18:16  4.125e+00  2.406e-02  1.417e-01
  154  2015-09-07T16:18:28  4.089e+00  2.431e-02  1.396e-01
  155  2015-09-07T16:18:38  4.056e+00  2.434e-02  1.384e-01
  156  2015-09-07T16:18:49  4.025e+00  2.433e-02  1.375e-01
  157  2015-09-07T16:18:59  4.004e+00  2.435e-02  1.368e-01
  158  2015-09-07T16:19:10  3.974e+00  2.422e-02  1.364e-01
  159  2015-09-07T16:19:21  3.926e+00  2.408e-02  1.356e-01
