step   temp newcost newlogp oldlogp pratio   rand accpt?(%)
==== ====== ====== ====== ====== ====== ====== ========
Saving checkpoint data.
 2300        2016-05-29T17:29:45  1.138e-01    3.121e-03
 2301        2016-05-29T17:29:47  1.137e-01    3.121e-03
 2302        2016-05-29T17:29:49  1.137e-01    3.121e-03
 2303        2016-05-29T17:29:50  1.137e-01    3.121e-03
 2304        2016-05-29T17:29:52  1.137e-01    3.120e-03
 2305        2016-05-29T17:29:54  1.137e-01    3.120e-03
 2306        2016-05-29T17:29:56  1.137e-01    3.120e-03
 2307        2016-05-29T17:29:58  1.137e-01    3.120e-03
 2308        2016-05-29T17:30:00  1.136e-01    3.119e-03
 2309        2016-05-29T17:30:02  1.137e-01    3.120e-03
 2310        2016-05-29T17:30:03  1.136e-01    3.119e-03
 2311        2016-05-29T17:30:05  1.136e-01    3.119e-03
 2312        2016-05-29T17:30:07  1.136e-01    3.118e-03
 2313        2016-05-29T17:30:09  1.135e-01    3.118e-03
 2314        2016-05-29T17:30:11  1.134e-01    3.117e-03
 2315        2016-05-29T17:30:13  1.137e-01    3.120e-03
 2316        2016-05-29T17:30:15  1.134e-01    3.116e-03
 2317        2016-05-29T17:30:17  1.134e-01    3.116e-03
 2318        2016-05-29T17:30:19  1.133e-01    3.115e-03
 2319        2016-05-29T17:30:21  1.133e-01    3.115e-03
 2320        2016-05-29T17:30:23  1.133e-01    3.114e-03
 2321        2016-05-29T17:30:24  1.132e-01    3.114e-03
 2322        2016-05-29T17:30:26  1.132e-01    3.113e-03
 2323        2016-05-29T17:30:28  1.132e-01    3.113e-03
 2324        2016-05-29T17:30:30  1.131e-01    3.113e-03
 2325        2016-05-29T17:30:32  1.131e-01    3.112e-03
 2326        2016-05-29T17:30:34  1.131e-01    3.112e-03
 2327        2016-05-29T17:30:36  1.131e-01    3.112e-03
 2328        2016-05-29T17:30:38  1.131e-01    3.112e-03
 2329        2016-05-29T17:30:40  1.131e-01    3.112e-03
 2330        2016-05-29T17:30:42  1.130e-01    3.111e-03
 2331        2016-05-29T17:30:43  1.130e-01    3.111e-03
 2332        2016-05-29T17:30:45  1.130e-01    3.111e-03
 2333        2016-05-29T17:30:47  1.130e-01    3.111e-03
 2334        2016-05-29T17:30:49  1.130e-01    3.111e-03
 2335        2016-05-29T17:30:51  1.130e-01    3.110e-03
 2336        2016-05-29T17:30:53  1.130e-01    3.110e-03
 2337        2016-05-29T17:30:55  1.130e-01    3.110e-03
 2338        2016-05-29T17:30:57  1.130e-01    3.110e-03
 2339        2016-05-29T17:30:59  1.129e-01    3.110e-03
 2340        2016-05-29T17:31:01  1.129e-01    3.110e-03
 2341        2016-05-29T17:31:03  1.129e-01    3.110e-03
 2342        2016-05-29T17:31:05  1.129e-01    3.110e-03
 2343        2016-05-29T17:31:07  1.129e-01    3.110e-03
 2344        2016-05-29T17:31:08  1.129e-01    3.109e-03
 2345        2016-05-29T17:31:10  1.129e-01    3.109e-03
 2346        2016-05-29T17:31:12  1.129e-01    3.109e-03
 2347        2016-05-29T17:31:14  1.129e-01    3.109e-03
 2348        2016-05-29T17:31:16  1.129e-01    3.109e-03
 2349        2016-05-29T17:31:18  1.129e-01    3.109e-03
 2350        2016-05-29T17:31:20  1.129e-01    3.109e-03
 2351        2016-05-29T17:31:22  1.129e-01    3.109e-03
 2352        2016-05-29T17:31:24  1.128e-01    3.108e-03
 2353        2016-05-29T17:31:26  1.128e-01    3.108e-03
 2354        2016-05-29T17:31:27  1.128e-01    3.108e-03
 2355        2016-05-29T17:31:29  1.128e-01    3.108e-03
 2356        2016-05-29T17:31:31  1.128e-01    3.108e-03
 2357        2016-05-29T17:31:33  1.128e-01    3.108e-03
 2358        2016-05-29T17:31:35  1.128e-01    3.107e-03
 2359        2016-05-29T17:31:37  1.128e-01    3.107e-03
 2360        2016-05-29T17:31:39  1.128e-01    3.107e-03
 2361        2016-05-29T17:31:41  1.128e-01    3.107e-03
 2362        2016-05-29T17:31:42  1.127e-01    3.107e-03
 2363        2016-05-29T17:31:44  1.127e-01    3.107e-03
 2364        2016-05-29T17:31:46  1.127e-01    3.107e-03
 2365        2016-05-29T17:31:48  1.127e-01    3.107e-03
 2366        2016-05-29T17:31:50  1.127e-01    3.107e-03
 2367        2016-05-29T17:31:52  1.127e-01    3.106e-03
 2368        2016-05-29T17:31:54  1.127e-01    3.106e-03
 2369        2016-05-29T17:31:56  1.127e-01    3.106e-03
 2370        2016-05-29T17:31:58  1.127e-01    3.106e-03
 2371        2016-05-29T17:32:00  1.127e-01    3.106e-03
 2372        2016-05-29T17:32:02  1.127e-01    3.106e-03
 2373        2016-05-29T17:32:04  1.126e-01    3.106e-03
 2374        2016-05-29T17:32:05  1.126e-01    3.106e-03
 2375        2016-05-29T17:32:07  1.126e-01    3.106e-03
 2376        2016-05-29T17:32:09  1.126e-01    3.106e-03
 2377        2016-05-29T17:32:11  1.126e-01    3.106e-03
 2378        2016-05-29T17:32:13  1.126e-01    3.106e-03
 2379        2016-05-29T17:32:15  1.126e-01    3.106e-03
 2380        2016-05-29T17:32:17  1.126e-01    3.106e-03
 2381        2016-05-29T17:32:19  1.126e-01    3.106e-03
 2382        2016-05-29T17:32:21  1.126e-01    3.105e-03
 2383        2016-05-29T17:32:22  1.126e-01    3.105e-03
 2384        2016-05-29T17:32:24  1.126e-01    3.105e-03
 2385        2016-05-29T17:32:26  1.126e-01    3.105e-03
 2386        2016-05-29T17:32:28  1.126e-01    3.105e-03
 2387        2016-05-29T17:32:30  1.125e-01    3.104e-03
 2388        2016-05-29T17:32:32  1.125e-01    3.104e-03
 2389        2016-05-29T17:32:34  1.125e-01    3.104e-03
 2390        2016-05-29T17:32:36  1.125e-01    3.104e-03
 2391        2016-05-29T17:32:38  1.125e-01    3.104e-03
 2392        2016-05-29T17:32:39  1.125e-01    3.104e-03
 2393        2016-05-29T17:32:41  1.125e-01    3.104e-03
 2394        2016-05-29T17:32:43  1.125e-01    3.104e-03
 2395        2016-05-29T17:32:45  1.125e-01    3.104e-03
 2396        2016-05-29T17:32:47  1.125e-01    3.103e-03
 2397        2016-05-29T17:32:49  1.125e-01    3.103e-03
 2398        2016-05-29T17:32:51  1.125e-01    3.103e-03
 2399        2016-05-29T17:32:53  1.125e-01    3.103e-03
Saving checkpoint data.
 2400        2016-05-29T17:32:54  1.124e-01    3.103e-03
 2401        2016-05-29T17:32:56  1.124e-01    3.103e-03
 2402        2016-05-29T17:32:58  1.124e-01    3.103e-03
 2403        2016-05-29T17:33:00  1.124e-01    3.103e-03
 2404        2016-05-29T17:33:02  1.124e-01    3.103e-03
 2405        2016-05-29T17:33:04  1.124e-01    3.102e-03
 2406        2016-05-29T17:33:05  1.124e-01    3.102e-03
 2407        2016-05-29T17:33:07  1.124e-01    3.102e-03
 2408        2016-05-29T17:33:09  1.124e-01    3.102e-03
 2409        2016-05-29T17:33:11  1.123e-01    3.102e-03
 2410        2016-05-29T17:33:13  1.123e-01    3.102e-03
 2411        2016-05-29T17:33:15  1.123e-01    3.102e-03
 2412        2016-05-29T17:33:16  1.123e-01    3.102e-03
 2413        2016-05-29T17:33:18  1.123e-01    3.101e-03
 2414        2016-05-29T17:33:20  1.123e-01    3.101e-03
 2415        2016-05-29T17:33:22  1.123e-01    3.101e-03
 2416        2016-05-29T17:33:24  1.123e-01    3.101e-03
 2417        2016-05-29T17:33:26  1.123e-01    3.101e-03
 2418        2016-05-29T17:33:28  1.123e-01    3.101e-03
 2419        2016-05-29T17:33:29  1.123e-01    3.101e-03
 2420        2016-05-29T17:33:31  1.122e-01    3.100e-03
 2421        2016-05-29T17:33:33  1.122e-01    3.099e-03
 2422        2016-05-29T17:33:35  1.122e-01    3.099e-03
 2423        2016-05-29T17:33:37  1.121e-01    3.099e-03
 2424        2016-05-29T17:33:39  1.121e-01    3.098e-03
 2425        2016-05-29T17:33:41  1.120e-01    3.097e-03
 2426        2016-05-29T17:33:42  1.120e-01    3.096e-03
 2427        2016-05-29T17:33:44  1.119e-01    3.096e-03
 2428        2016-05-29T17:33:46  1.119e-01    3.096e-03
 2429        2016-05-29T17:33:48  1.119e-01    3.096e-03
 2430        2016-05-29T17:33:50  1.119e-01    3.096e-03
 2431        2016-05-29T17:33:52  1.119e-01    3.095e-03
 2432        2016-05-29T17:33:54  1.119e-01    3.095e-03
 2433        2016-05-29T17:33:55  1.119e-01    3.095e-03
 2434        2016-05-29T17:33:57  1.119e-01    3.095e-03
 2435        2016-05-29T17:33:59  1.118e-01    3.095e-03
 2436        2016-05-29T17:34:01  1.118e-01    3.095e-03
 2437        2016-05-29T17:34:03  1.118e-01    3.095e-03
 2438        2016-05-29T17:34:05  1.118e-01    3.095e-03
 2439        2016-05-29T17:34:07  1.118e-01    3.094e-03
 2440        2016-05-29T17:34:09  1.118e-01    3.094e-03
 2441        2016-05-29T17:34:10  1.118e-01    3.094e-03
 2442        2016-05-29T17:34:12  1.118e-01    3.094e-03
 2443        2016-05-29T17:34:14  1.118e-01    3.094e-03
 2444        2016-05-29T17:34:16  1.118e-01    3.094e-03
 2445        2016-05-29T17:34:18  1.118e-01    3.094e-03
 2446        2016-05-29T17:34:20  1.118e-01    3.094e-03
 2447        2016-05-29T17:34:22  1.118e-01    3.094e-03
 2448        2016-05-29T17:34:23  1.118e-01    3.094e-03
 2449        2016-05-29T17:34:25  1.118e-01    3.094e-03
 2450        2016-05-29T17:34:27  1.118e-01    3.094e-03
 2451        2016-05-29T17:34:29  1.118e-01    3.094e-03
 2452        2016-05-29T17:34:31  1.118e-01    3.094e-03
 2453        2016-05-29T17:34:33  1.118e-01    3.094e-03
 2454        2016-05-29T17:34:35  1.118e-01    3.094e-03
 2455        2016-05-29T17:34:36  1.118e-01    3.094e-03
 2456        2016-05-29T17:34:38  1.118e-01    3.094e-03
 2457        2016-05-29T17:34:40  1.118e-01    3.094e-03
 2458        2016-05-29T17:34:42  1.118e-01    3.094e-03
 2459        2016-05-29T17:34:44  1.118e-01    3.094e-03
 2460        2016-05-29T17:34:46  1.118e-01    3.094e-03
 2461        2016-05-29T17:34:48  1.118e-01    3.094e-03
 2462        2016-05-29T17:34:50  1.118e-01    3.094e-03
 2463        2016-05-29T17:34:51  1.118e-01    3.093e-03
 2464        2016-05-29T17:34:53  1.117e-01    3.093e-03
 2465        2016-05-29T17:34:55  1.117e-01    3.093e-03
 2466        2016-05-29T17:34:57  1.117e-01    3.093e-03
 2467        2016-05-29T17:34:59  1.117e-01    3.093e-03
 2468        2016-05-29T17:35:01  1.117e-01    3.093e-03
 2469        2016-05-29T17:35:03  1.117e-01    3.093e-03
 2470        2016-05-29T17:35:05  1.117e-01    3.093e-03
 2471        2016-05-29T17:35:06  1.117e-01    3.093e-03
 2472        2016-05-29T17:35:08  1.117e-01    3.093e-03
 2473        2016-05-29T17:35:10  1.117e-01    3.092e-03
 2474        2016-05-29T17:35:12  1.117e-01    3.092e-03
 2475        2016-05-29T17:35:14  1.117e-01    3.092e-03
 2476        2016-05-29T17:35:16  1.117e-01    3.092e-03
 2477        2016-05-29T17:35:18  1.116e-01    3.092e-03
 2478        2016-05-29T17:35:20  1.116e-01    3.092e-03
 2479        2016-05-29T17:35:22  1.116e-01    3.092e-03
 2480        2016-05-29T17:35:24  1.116e-01    3.091e-03
 2481        2016-05-29T17:35:26  1.116e-01    3.091e-03
 2482        2016-05-29T17:35:27  1.116e-01    3.091e-03
 2483        2016-05-29T17:35:29  1.116e-01    3.091e-03
 2484        2016-05-29T17:35:31  1.116e-01    3.091e-03
 2485        2016-05-29T17:35:33  1.116e-01    3.091e-03
 2486        2016-05-29T17:35:35  1.115e-01    3.091e-03
 2487        2016-05-29T17:35:37  1.115e-01    3.090e-03
 2488        2016-05-29T17:35:38  1.115e-01    3.091e-03
 2489        2016-05-29T17:35:40  1.115e-01    3.090e-03
 2490        2016-05-29T17:35:42  1.125e-01    3.104e-03
 2491        2016-05-29T17:35:44  1.115e-01    3.090e-03
 2492        2016-05-29T17:35:46  1.115e-01    3.090e-03
 2493        2016-05-29T17:35:48  1.115e-01    3.090e-03
 2494        2016-05-29T17:35:50  1.115e-01    3.090e-03
 2495        2016-05-29T17:35:52  1.115e-01    3.090e-03
 2496        2016-05-29T17:35:53  1.115e-01    3.089e-03
 2497        2016-05-29T17:35:55  1.115e-01    3.089e-03
 2498        2016-05-29T17:35:57  1.114e-01    3.089e-03
 2499        2016-05-29T17:35:59  1.114e-01    3.089e-03
Saving checkpoint data.
 2500        2016-05-29T17:36:01  1.114e-01    3.089e-03
 2501        2016-05-29T17:36:02  1.114e-01    3.089e-03
 2502        2016-05-29T17:36:04  1.114e-01    3.088e-03
 2503        2016-05-29T17:36:06  1.114e-01    3.088e-03
 2504        2016-05-29T17:36:08  1.114e-01    3.088e-03
 2505        2016-05-29T17:36:10  1.113e-01    3.088e-03
 2506        2016-05-29T17:36:12  1.113e-01    3.088e-03
 2507        2016-05-29T17:36:13  1.113e-01    3.088e-03
 2508        2016-05-29T17:36:15  1.113e-01    3.088e-03
 2509        2016-05-29T17:36:17  1.113e-01    3.087e-03
 2510        2016-05-29T17:36:19  1.113e-01    3.087e-03
 2511        2016-05-29T17:36:21  1.113e-01    3.087e-03
 2512        2016-05-29T17:36:23  1.113e-01    3.087e-03
 2513        2016-05-29T17:36:25  1.113e-01    3.087e-03
 2514        2016-05-29T17:36:27  1.113e-01    3.087e-03
 2515        2016-05-29T17:36:29  1.113e-01    3.087e-03
 2516        2016-05-29T17:36:31  1.113e-01    3.087e-03
 2517        2016-05-29T17:36:33  1.113e-01    3.087e-03
 2518        2016-05-29T17:36:35  1.113e-01    3.087e-03
 2519        2016-05-29T17:36:37  1.113e-01    3.087e-03
 2520        2016-05-29T17:36:38  1.113e-01    3.087e-03
 2521        2016-05-29T17:36:40  1.113e-01    3.087e-03
 2522        2016-05-29T17:36:42  1.113e-01    3.087e-03
 2523        2016-05-29T17:36:44  1.112e-01    3.086e-03
 2524        2016-05-29T17:36:46  1.112e-01    3.086e-03
 2525        2016-05-29T17:36:48  1.112e-01    3.086e-03
 2526        2016-05-29T17:36:50  1.112e-01    3.086e-03
 2527        2016-05-29T17:36:52  1.112e-01    3.086e-03
 2528        2016-05-29T17:36:54  1.112e-01    3.086e-03
 2529        2016-05-29T17:36:55  1.112e-01    3.086e-03
 2530        2016-05-29T17:36:57  1.112e-01    3.085e-03
 2531        2016-05-29T17:36:59  1.112e-01    3.085e-03
 2532        2016-05-29T17:37:01  1.111e-01    3.085e-03
 2533        2016-05-29T17:37:03  1.111e-01    3.085e-03
 2534        2016-05-29T17:37:05  1.111e-01    3.084e-03
 2535        2016-05-29T17:37:07  1.111e-01    3.084e-03
 2536        2016-05-29T17:37:09  1.110e-01    3.084e-03
 2537        2016-05-29T17:37:11  1.110e-01    3.083e-03
 2538        2016-05-29T17:37:13  1.110e-01    3.083e-03
 2539        2016-05-29T17:37:15  1.110e-01    3.083e-03
 2540        2016-05-29T17:37:16  1.110e-01    3.082e-03
 2541        2016-05-29T17:37:18  1.110e-01    3.083e-03
 2542        2016-05-29T17:37:20  1.109e-01    3.082e-03
 2543        2016-05-29T17:37:22  1.109e-01    3.082e-03
 2544        2016-05-29T17:37:24  1.109e-01    3.082e-03
 2545        2016-05-29T17:37:26  1.109e-01    3.081e-03
 2546        2016-05-29T17:37:28  1.109e-01    3.081e-03
 2547        2016-05-29T17:37:30  1.109e-01    3.081e-03
 2548        2016-05-29T17:37:31  1.109e-01    3.081e-03
 2549        2016-05-29T17:37:33  1.108e-01    3.081e-03
 2550        2016-05-29T17:37:35  1.108e-01    3.081e-03
 2551        2016-05-29T17:37:37  1.108e-01    3.081e-03
 2552        2016-05-29T17:37:39  1.108e-01    3.080e-03
 2553        2016-05-29T17:37:41  1.108e-01    3.080e-03
 2554        2016-05-29T17:37:43  1.108e-01    3.080e-03
 2555        2016-05-29T17:37:45  1.107e-01    3.080e-03
 2556        2016-05-29T17:37:47  1.107e-01    3.079e-03
 2557        2016-05-29T17:37:49  1.107e-01    3.079e-03
 2558        2016-05-29T17:37:51  1.107e-01    3.078e-03
 2559        2016-05-29T17:37:52  1.106e-01    3.078e-03
 2560        2016-05-29T17:37:54  1.106e-01    3.078e-03
 2561        2016-05-29T17:37:56  1.106e-01    3.078e-03
 2562        2016-05-29T17:37:58  1.106e-01    3.077e-03
 2563        2016-05-29T17:38:00  1.106e-01    3.077e-03
 2564        2016-05-29T17:38:02  1.106e-01    3.077e-03
 2565        2016-05-29T17:38:04  1.106e-01    3.077e-03
 2566        2016-05-29T17:38:06  1.106e-01    3.077e-03
 2567        2016-05-29T17:38:08  1.105e-01    3.077e-03
 2568        2016-05-29T17:38:10  1.106e-01    3.077e-03
 2569        2016-05-29T17:38:11  1.105e-01    3.076e-03
 2570        2016-05-29T17:38:13  1.105e-01    3.076e-03
 2571        2016-05-29T17:38:15  1.105e-01    3.076e-03
 2572        2016-05-29T17:38:17  1.105e-01    3.076e-03
 2573        2016-05-29T17:38:19  1.105e-01    3.076e-03
 2574        2016-05-29T17:38:21  1.105e-01    3.076e-03
 2575        2016-05-29T17:38:23  1.105e-01    3.075e-03
 2576        2016-05-29T17:38:25  1.104e-01    3.075e-03
 2577        2016-05-29T17:38:27  1.104e-01    3.075e-03
 2578        2016-05-29T17:38:29  1.104e-01    3.075e-03
 2579        2016-05-29T17:38:31  1.104e-01    3.075e-03
 2580        2016-05-29T17:38:33  1.104e-01    3.075e-03
 2581        2016-05-29T17:38:35  1.104e-01    3.075e-03
 2582        2016-05-29T17:38:37  1.104e-01    3.075e-03
 2583        2016-05-29T17:38:38  1.104e-01    3.075e-03
 2584        2016-05-29T17:38:40  1.104e-01    3.075e-03
 2585        2016-05-29T17:38:42  1.104e-01    3.075e-03
 2586        2016-05-29T17:38:44  1.104e-01    3.074e-03
 2587        2016-05-29T17:38:46  1.104e-01    3.074e-03
 2588        2016-05-29T17:38:48  1.104e-01    3.074e-03
 2589        2016-05-29T17:38:50  1.104e-01    3.074e-03
 2590        2016-05-29T17:38:52  1.104e-01    3.074e-03
 2591        2016-05-29T17:38:54  1.104e-01    3.074e-03
 2592        2016-05-29T17:38:56  1.104e-01    3.074e-03
 2593        2016-05-29T17:38:57  1.104e-01    3.074e-03
 2594        2016-05-29T17:38:59  1.104e-01    3.074e-03
 2595        2016-05-29T17:39:01  1.103e-01    3.074e-03
 2596        2016-05-29T17:39:03  1.103e-01    3.074e-03
 2597        2016-05-29T17:39:05  1.103e-01    3.074e-03
 2598        2016-05-29T17:39:07  1.103e-01    3.074e-03
 2599        2016-05-29T17:39:09  1.103e-01    3.074e-03
Saving checkpoint data.
 2600        2016-05-29T17:39:11  1.103e-01    3.074e-03
 2601        2016-05-29T17:39:12  1.103e-01    3.074e-03
 2602        2016-05-29T17:39:14  1.103e-01    3.074e-03
 2603        2016-05-29T17:39:16  1.103e-01    3.074e-03
 2604        2016-05-29T17:39:18  1.103e-01    3.074e-03
 2605        2016-05-29T17:39:20  1.103e-01    3.074e-03
 2606        2016-05-29T17:39:22  1.103e-01    3.074e-03
 2607        2016-05-29T17:39:24  1.103e-01    3.074e-03
 2608        2016-05-29T17:39:25  1.103e-01    3.074e-03
 2609        2016-05-29T17:39:27  1.103e-01    3.073e-03
 2610        2016-05-29T17:39:29  1.103e-01    3.073e-03
 2611        2016-05-29T17:39:31  1.103e-01    3.073e-03
 2612        2016-05-29T17:39:33  1.103e-01    3.073e-03
 2613        2016-05-29T17:39:35  1.103e-01    3.073e-03
 2614        2016-05-29T17:39:37  1.103e-01    3.073e-03
 2615        2016-05-29T17:39:39  1.103e-01    3.073e-03
 2616        2016-05-29T17:39:40  1.103e-01    3.073e-03
 2617        2016-05-29T17:39:42  1.103e-01    3.073e-03
 2618        2016-05-29T17:39:44  1.103e-01    3.073e-03
 2619        2016-05-29T17:39:46  1.103e-01    3.073e-03
 2620        2016-05-29T17:39:48  1.103e-01    3.073e-03
 2621        2016-05-29T17:39:50  1.103e-01    3.073e-03
 2622        2016-05-29T17:39:52  1.103e-01    3.073e-03
 2623        2016-05-29T17:39:54  1.103e-01    3.073e-03
 2624        2016-05-29T17:39:55  1.102e-01    3.073e-03
 2625        2016-05-29T17:39:57  1.102e-01    3.072e-03
 2626        2016-05-29T17:39:59  1.102e-01    3.072e-03
 2627        2016-05-29T17:40:01  1.102e-01    3.072e-03
 2628        2016-05-29T17:40:02  1.102e-01    3.072e-03
 2629        2016-05-29T17:40:04  1.102e-01    3.072e-03
 2630        2016-05-29T17:40:06  1.102e-01    3.072e-03
 2631        2016-05-29T17:40:08  1.102e-01    3.071e-03
 2632        2016-05-29T17:40:10  1.102e-01    3.071e-03
 2633        2016-05-29T17:40:11  1.102e-01    3.071e-03
 2634        2016-05-29T17:40:13  1.101e-01    3.071e-03
 2635        2016-05-29T17:40:15  1.101e-01    3.071e-03
 2636        2016-05-29T17:40:17  1.101e-01    3.071e-03
 2637        2016-05-29T17:40:19  1.101e-01    3.071e-03
 2638        2016-05-29T17:40:20  1.101e-01    3.071e-03
 2639        2016-05-29T17:40:22  1.101e-01    3.071e-03
 2640        2016-05-29T17:40:24  1.101e-01    3.070e-03
 2641        2016-05-29T17:40:26  1.101e-01    3.070e-03
 2642        2016-05-29T17:40:28  1.100e-01    3.070e-03
 2643        2016-05-29T17:40:29  1.100e-01    3.069e-03
 2644        2016-05-29T17:40:31  1.100e-01    3.069e-03
 2645        2016-05-29T17:40:33  1.100e-01    3.069e-03
 2646        2016-05-29T17:40:35  1.099e-01    3.068e-03
 2647        2016-05-29T17:40:36  1.099e-01    3.068e-03
 2648        2016-05-29T17:40:38  1.099e-01    3.068e-03
 2649        2016-05-29T17:40:40  1.099e-01    3.068e-03
 2650        2016-05-29T17:40:42  1.099e-01    3.067e-03
 2651        2016-05-29T17:40:44  1.099e-01    3.067e-03
 2652        2016-05-29T17:40:46  1.099e-01    3.067e-03
 2653        2016-05-29T17:40:48  1.099e-01    3.067e-03
 2654        2016-05-29T17:40:49  1.099e-01    3.067e-03
 2655        2016-05-29T17:40:51  1.098e-01    3.067e-03
 2656        2016-05-29T17:40:53  1.098e-01    3.067e-03
 2657        2016-05-29T17:40:55  1.098e-01    3.067e-03
 2658        2016-05-29T17:40:57  1.098e-01    3.067e-03
 2659        2016-05-29T17:40:59  1.098e-01    3.067e-03
 2660        2016-05-29T17:41:00  1.098e-01    3.067e-03
 2661        2016-05-29T17:41:02  1.098e-01    3.067e-03
 2662        2016-05-29T17:41:04  1.098e-01    3.067e-03
 2663        2016-05-29T17:41:06  1.098e-01    3.067e-03
 2664        2016-05-29T17:41:08  1.098e-01    3.067e-03
 2665        2016-05-29T17:41:10  1.098e-01    3.067e-03
 2666        2016-05-29T17:41:12  1.098e-01    3.067e-03
 2667        2016-05-29T17:41:14  1.098e-01    3.067e-03
 2668        2016-05-29T17:41:15  1.098e-01    3.067e-03
 2669        2016-05-29T17:41:17  1.098e-01    3.067e-03
 2670        2016-05-29T17:41:19  1.098e-01    3.067e-03
 2671        2016-05-29T17:41:21  1.098e-01    3.067e-03
 2672        2016-05-29T17:41:23  1.098e-01    3.067e-03
 2673        2016-05-29T17:41:25  1.098e-01    3.066e-03
 2674        2016-05-29T17:41:26  1.098e-01    3.066e-03
 2675        2016-05-29T17:41:28  1.098e-01    3.066e-03
 2676        2016-05-29T17:41:30  1.098e-01    3.066e-03
 2677        2016-05-29T17:41:32  1.098e-01    3.066e-03
 2678        2016-05-29T17:41:34  1.098e-01    3.066e-03
 2679        2016-05-29T17:41:36  1.098e-01    3.066e-03
 2680        2016-05-29T17:41:38  1.098e-01    3.066e-03
 2681        2016-05-29T17:41:39  1.098e-01    3.066e-03
 2682        2016-05-29T17:41:41  1.097e-01    3.066e-03
 2683        2016-05-29T17:41:43  1.097e-01    3.065e-03
 2684        2016-05-29T17:41:45  1.097e-01    3.065e-03
 2685        2016-05-29T17:41:47  1.097e-01    3.065e-03
 2686        2016-05-29T17:41:49  1.097e-01    3.065e-03
 2687        2016-05-29T17:41:51  1.097e-01    3.065e-03
 2688        2016-05-29T17:41:53  1.097e-01    3.065e-03
 2689        2016-05-29T17:41:55  1.097e-01    3.064e-03
 2690        2016-05-29T17:41:56  1.097e-01    3.064e-03
 2691        2016-05-29T17:41:58  1.096e-01    3.064e-03
 2692        2016-05-29T17:42:00  1.096e-01    3.064e-03
 2693        2016-05-29T17:42:02  1.096e-01    3.064e-03
 2694        2016-05-29T17:42:04  1.096e-01    3.064e-03
 2695        2016-05-29T17:42:05  1.096e-01    3.064e-03
 2696        2016-05-29T17:42:07  1.096e-01    3.064e-03
 2697        2016-05-29T17:42:09  1.096e-01    3.064e-03
 2698        2016-05-29T17:42:11  1.096e-01    3.064e-03
 2699        2016-05-29T17:42:13  1.096e-01    3.064e-03
Saving checkpoint data.
 2700        2016-05-29T17:42:15  1.096e-01    3.063e-03
 2701        2016-05-29T17:42:17  1.096e-01    3.063e-03
 2702        2016-05-29T17:42:19  1.096e-01    3.063e-03
 2703        2016-05-29T17:42:20  1.096e-01    3.063e-03
 2704        2016-05-29T17:42:22  1.096e-01    3.063e-03
 2705        2016-05-29T17:42:24  1.096e-01    3.063e-03
 2706        2016-05-29T17:42:26  1.096e-01    3.063e-03
 2707        2016-05-29T17:42:28  1.096e-01    3.063e-03
 2708        2016-05-29T17:42:30  1.095e-01    3.063e-03
 2709        2016-05-29T17:42:32  1.095e-01    3.063e-03
 2710        2016-05-29T17:42:34  1.095e-01    3.063e-03
 2711        2016-05-29T17:42:36  1.095e-01    3.063e-03
 2712        2016-05-29T17:42:38  1.095e-01    3.062e-03
 2713        2016-05-29T17:42:39  1.095e-01    3.062e-03
 2714        2016-05-29T17:42:41  1.095e-01    3.062e-03
 2715        2016-05-29T17:42:43  1.095e-01    3.062e-03
 2716        2016-05-29T17:42:45  1.095e-01    3.062e-03
 2717        2016-05-29T17:42:47  1.095e-01    3.062e-03
 2718        2016-05-29T17:42:49  1.095e-01    3.062e-03
 2719        2016-05-29T17:42:51  1.095e-01    3.062e-03
 2720        2016-05-29T17:42:53  1.095e-01    3.062e-03
 2721        2016-05-29T17:42:55  1.095e-01    3.061e-03
 2722        2016-05-29T17:42:57  1.094e-01    3.061e-03
 2723        2016-05-29T17:42:58  1.094e-01    3.061e-03
 2724        2016-05-29T17:43:00  1.094e-01    3.061e-03
 2725        2016-05-29T17:43:02  1.094e-01    3.061e-03
 2726        2016-05-29T17:43:04  1.094e-01    3.061e-03
 2727        2016-05-29T17:43:06  1.094e-01    3.061e-03
 2728        2016-05-29T17:43:08  1.094e-01    3.061e-03
 2729        2016-05-29T17:43:10  1.094e-01    3.060e-03
 2730        2016-05-29T17:43:12  1.094e-01    3.060e-03
 2731        2016-05-29T17:43:14  1.094e-01    3.060e-03
 2732        2016-05-29T17:43:15  1.094e-01    3.060e-03
 2733        2016-05-29T17:43:17  1.094e-01    3.060e-03
 2734        2016-05-29T17:43:19  1.094e-01    3.060e-03
 2735        2016-05-29T17:43:21  1.094e-01    3.060e-03
 2736        2016-05-29T17:43:23  1.093e-01    3.060e-03
 2737        2016-05-29T17:43:25  1.093e-01    3.060e-03
 2738        2016-05-29T17:43:27  1.093e-01    3.060e-03
 2739        2016-05-29T17:43:29  1.093e-01    3.060e-03
 2740        2016-05-29T17:43:31  1.093e-01    3.060e-03
 2741        2016-05-29T17:43:33  1.093e-01    3.059e-03
 2742        2016-05-29T17:43:34  1.093e-01    3.059e-03
 2743        2016-05-29T17:43:36  1.093e-01    3.059e-03
 2744        2016-05-29T17:43:38  1.093e-01    3.059e-03
 2745        2016-05-29T17:43:40  1.093e-01    3.059e-03
 2746        2016-05-29T17:43:42  1.093e-01    3.059e-03
 2747        2016-05-29T17:43:44  1.093e-01    3.059e-03
